county,town,precinct,office,district,party,candidate,votes
Rutland,Killington,NA,U.S. House,NA,Republican,Paul D. Beaudry,13
Caledonia,Kirby,NA,U.S. House,NA,Republican,Paul D. Beaudry,22
Bennington,Landgrove,NA,U.S. House,NA,Republican,Paul D. Beaudry,0
Addison,Leicester,NA,U.S. House,NA,Republican,Paul D. Beaudry,17
Essex,Lemington,NA,U.S. House,NA,Republican,Paul D. Beaudry,2
Addison,Lincoln,NA,U.S. House,NA,Republican,Paul D. Beaudry,26
Windham,Londonderry,NA,U.S. House,NA,Republican,Paul D. Beaudry,12
Orleans,Lowell,NA,U.S. House,NA,Republican,Paul D. Beaudry,18
Windsor,Ludlow,NA,U.S. House,NA,Republican,Paul D. Beaudry,19
Essex,Lunenburg,NA,U.S. House,NA,Republican,Paul D. Beaudry,54
Caledonia,Lyndon,NA,U.S. House,NA,Republican,Paul D. Beaudry,93
Essex,Maidstone,NA,U.S. House,NA,Republican,Paul D. Beaudry,12
Bennington,Manchester,NA,U.S. House,NA,Republican,Paul D. Beaudry,45
Windham,Marlboro,NA,U.S. House,NA,Republican,Paul D. Beaudry,5
Washington,Marshfield,NA,U.S. House,NA,Republican,Paul D. Beaudry,40
Rutland,Mendon,NA,U.S. House,NA,Republican,Paul D. Beaudry,13
Addison,Middlebury,NA,U.S. House,NA,Republican,Paul D. Beaudry,50
Washington,Middlesex,NA,U.S. House,NA,Republican,Paul D. Beaudry,51
Rutland,Middletown Springs,NA,U.S. House,NA,Republican,Paul D. Beaudry,8
Chittenden,Milton,Chittenden 9,U.S. House,NA,Republican,Paul D. Beaudry,292
Chittenden,Milton,Grand Isle-Chittenden 1-1,U.S. House,NA,Republican,Paul D. Beaudry,50
Addison,Monkton,NA,U.S. House,NA,Republican,Paul D. Beaudry,24
Franklin,Montgomery,NA,U.S. House,NA,Republican,Paul D. Beaudry,26
Washington,Montpelier,NA,U.S. House,NA,Republican,Paul D. Beaudry,115
Washington,Moretown,NA,U.S. House,NA,Republican,Paul D. Beaudry,75
Orleans,Morgan,NA,U.S. House,NA,Republican,Paul D. Beaudry,35
Lamoille,Morristown,NA,U.S. House,NA,Republican,Paul D. Beaudry,134
Rutland,Mount Holly,NA,U.S. House,NA,Republican,Paul D. Beaudry,18
Rutland,Mount Tabor,NA,U.S. House,NA,Republican,Paul D. Beaudry,4
Addison,New Haven,NA,U.S. House,NA,Republican,Paul D. Beaudry,44
Caledonia,Newark,NA,U.S. House,NA,Republican,Paul D. Beaudry,12
Orange,Newbury,NA,U.S. House,NA,Republican,Paul D. Beaudry,35
Windham,Newfane,NA,U.S. House,NA,Republican,Paul D. Beaudry,10
Orleans,Newport City,NA,U.S. House,NA,Republican,Paul D. Beaudry,110
Orleans,Newport Town,NA,U.S. House,NA,Republican,Paul D. Beaudry,36
Grand Isle,N. Hero,NA,U.S. House,NA,Republican,Paul D. Beaudry,41
Washington,Northfield,NA,U.S. House,NA,Republican,Paul D. Beaudry,97
Essex,Norton,NA,U.S. House,NA,Republican,Paul D. Beaudry,6
Windsor,Norwich,NA,U.S. House,NA,Republican,Paul D. Beaudry,6
Orange,Orange,NA,U.S. House,NA,Republican,Paul D. Beaudry,46
Addison,Orwell,NA,U.S. House,NA,Republican,Paul D. Beaudry,49
Addison,Panton,NA,U.S. House,NA,Republican,Paul D. Beaudry,13
Rutland,Pawlet,NA,U.S. House,NA,Republican,Paul D. Beaudry,6
Caledonia,Peacham,NA,U.S. House,NA,Republican,Paul D. Beaudry,22
Bennington,Peru,NA,U.S. House,NA,Republican,Paul D. Beaudry,2
Rutland,Pittsfield,NA,U.S. House,NA,Republican,Paul D. Beaudry,6
Rutland,Pittsford,NA,U.S. House,NA,Republican,Paul D. Beaudry,21
Washington,Plainfield,NA,U.S. House,NA,Republican,Paul D. Beaudry,23
Windsor,Plymouth,NA,U.S. House,NA,Republican,Paul D. Beaudry,14
Windsor,Pomfret,NA,U.S. House,NA,Republican,Paul D. Beaudry,10
Rutland,Poultney,NA,U.S. House,NA,Republican,Paul D. Beaudry,27
Bennington,Pownal,NA,U.S. House,NA,Republican,Paul D. Beaudry,14
Rutland,Proctor,NA,U.S. House,NA,Republican,Paul D. Beaudry,20
Windham,Putney,NA,U.S. House,NA,Republican,Paul D. Beaudry,7
Orange,Randolph,NA,U.S. House,NA,Republican,Paul D. Beaudry,106
Windsor,Reading,NA,U.S. House,NA,Republican,Paul D. Beaudry,3
Bennington,Readsboro,NA,U.S. House,NA,Republican,Paul D. Beaudry,6
Franklin,Richford,NA,U.S. House,NA,Republican,Paul D. Beaudry,47
Chittenden,Richmond,NA,U.S. House,NA,Republican,Paul D. Beaudry,86
Addison,Ripton,NA,U.S. House,NA,Republican,Paul D. Beaudry,2
Windsor,Rochester,NA,U.S. House,NA,Republican,Paul D. Beaudry,16
Windham,Rockingham,NA,U.S. House,NA,Republican,Paul D. Beaudry,23
Washington,Roxbury,NA,U.S. House,NA,Republican,Paul D. Beaudry,14
Windsor,Royalton,NA,U.S. House,NA,Republican,Paul D. Beaudry,17
Bennington,Rupert,Bennington 5,U.S. House,NA,Republican,Paul D. Beaudry,5
Bennington,Rupert,Rutland 8,U.S. House,NA,Republican,Paul D. Beaudry,7
Rutland,Rutland City,Rutland 5-1,U.S. House,NA,Republican,Paul D. Beaudry,52
Rutland,Rutland City,Rutland 5-2,U.S. House,NA,Republican,Paul D. Beaudry,32
Rutland,Rutland City,Rutland 5-3,U.S. House,NA,Republican,Paul D. Beaudry,20
Rutland,Rutland City,Rutland 5-4,U.S. House,NA,Republican,Paul D. Beaudry,27
Rutland,Rutland Town,NA,U.S. House,NA,Republican,Paul D. Beaudry,63
Caledonia,Ryegate,NA,U.S. House,NA,Republican,Paul D. Beaudry,24
Franklin,Salisbury,NA,U.S. House,NA,Republican,Paul D. Beaudry,10
Franklin,Sandgate,NA,U.S. House,NA,Republican,Paul D. Beaudry,11
Chittenden,Searsburg,NA,U.S. House,NA,Republican,Paul D. Beaudry,2
Caledonia,Shaftsbury,NA,U.S. House,NA,Republican,Paul D. Beaudry,20
Addison,Sharon,NA,U.S. House,NA,Republican,Paul D. Beaudry,8
Bennington,Sheffield,NA,U.S. House,NA,Republican,Paul D. Beaudry,9
Bennington,Shelburne,Chittenden 5-1,U.S. House,NA,Republican,Paul D. Beaudry,89
Bennington,Shelburne,Chittenden 5-2,U.S. House,NA,Republican,Paul D. Beaudry,69
Bennington,Sheldon,NA,U.S. House,NA,Republican,Paul D. Beaudry,69
Windsor,Shoreham,NA,U.S. House,NA,Republican,Paul D. Beaudry,28
Caledonia,Shrewsbury,NA,U.S. House,NA,Republican,Paul D. Beaudry,9
Chittenden,S. Burlington,Chittenden 3-10,U.S. House,NA,Republican,Paul D. Beaudry,73
Chittenden,S. Burlington,Chittenden 3-7,U.S. House,NA,Republican,Paul D. Beaudry,51
Chittenden,S. Burlington,Chittenden 3-8,U.S. House,NA,Republican,Paul D. Beaudry,97
Chittenden,S. Burlington,Chittenden 3-9,U.S. House,NA,Republican,Paul D. Beaudry,101
Franklin,S. Hero,NA,U.S. House,NA,Republican,Paul D. Beaudry,57
Addison,Springfield,Windsor 1-1,U.S. House,NA,Republican,Paul D. Beaudry,0
Addison,Springfield,Windsor 1-2,U.S. House,NA,Republican,Paul D. Beaudry,54
Rutland,St. Albans City,NA,U.S. House,NA,Republican,Paul D. Beaudry,180
Chittenden,St. Albans Town,NA,U.S. House,NA,Republican,Paul D. Beaudry,318
Grand Isle,St. George,NA,U.S. House,NA,Republican,Paul D. Beaudry,10
Windsor,St. Johnsbury,NA,U.S. House,NA,Republican,Paul D. Beaudry,142
Bennington,Stamford,NA,U.S. House,NA,Republican,Paul D. Beaudry,10
Caledonia,Stannard,NA,U.S. House,NA,Republican,Paul D. Beaudry,4
Addison,Starksboro,NA,U.S. House,NA,Republican,Paul D. Beaudry,47
Windsor,Stockbridge,NA,U.S. House,NA,Republican,Paul D. Beaudry,13
Lamoille,Stowe,NA,U.S. House,NA,Republican,Paul D. Beaudry,101
Orange,Strafford,NA,U.S. House,NA,Republican,Paul D. Beaudry,5
Windham,Stratton,NA,U.S. House,NA,Republican,Paul D. Beaudry,2
Rutland,Sudbury,NA,U.S. House,NA,Republican,Paul D. Beaudry,2
Bennington,Sunderland,NA,U.S. House,NA,Republican,Paul D. Beaudry,4
Caledonia,Sutton,NA,U.S. House,NA,Republican,Paul D. Beaudry,18
Franklin,Swanton,NA,U.S. House,NA,Republican,Paul D. Beaudry,275
Orange,Thetford,NA,U.S. House,NA,Republican,Paul D. Beaudry,12
Rutland,Tinmouth,NA,U.S. House,NA,Republican,Paul D. Beaudry,5
Orange,Topsham,NA,U.S. House,NA,Republican,Paul D. Beaudry,34
Windham,Townshend,NA,U.S. House,NA,Republican,Paul D. Beaudry,10
Orleans,Troy,NA,U.S. House,NA,Republican,Paul D. Beaudry,31
Orange,Tunbridge,NA,U.S. House,NA,Republican,Paul D. Beaudry,21
Chittenden,Underhill,NA,U.S. House,NA,Republican,Paul D. Beaudry,76
Addison,Vergennes,NA,U.S. House,NA,Republican,Paul D. Beaudry,46
Windham,Vernon,NA,U.S. House,NA,Republican,Paul D. Beaudry,36
Orange,Vershire,NA,U.S. House,NA,Republican,Paul D. Beaudry,7
Essex,Victory,NA,U.S. House,NA,Republican,Paul D. Beaudry,3
Washington,Waitsfield,NA,U.S. House,NA,Republican,Paul D. Beaudry,42
Caledonia,Walden,NA,U.S. House,NA,Republican,Paul D. Beaudry,23
Rutland,Wallingford,NA,U.S. House,NA,Republican,Paul D. Beaudry,25
Addison,Waltham,NA,U.S. House,NA,Republican,Paul D. Beaudry,6
Windham,Wardsboro,NA,U.S. House,NA,Republican,Paul D. Beaudry,5
Washington,Warren,NA,U.S. House,NA,Republican,Paul D. Beaudry,28
Orange,Washington,NA,U.S. House,NA,Republican,Paul D. Beaudry,15
Washington,Waterbury,NA,U.S. House,NA,Republican,Paul D. Beaudry,113
Caledonia,Waterford,NA,U.S. House,NA,Republican,Paul D. Beaudry,27
Lamoille,Waterville,NA,U.S. House,NA,Republican,Paul D. Beaudry,28
Windsor,Weathersfield,NA,U.S. House,NA,Republican,Paul D. Beaudry,15
Rutland,Wells,NA,U.S. House,NA,Republican,Paul D. Beaudry,8
Orange,W. Fairlee,NA,U.S. House,NA,Republican,Paul D. Beaudry,10
Rutland,W. Haven,NA,U.S. House,NA,Republican,Paul D. Beaudry,0
Rutland,W. Rutland,NA,U.S. House,NA,Republican,Paul D. Beaudry,22
Windsor,W. Windsor,NA,U.S. House,NA,Republican,Paul D. Beaudry,6
Orleans,Westfield,NA,U.S. House,NA,Republican,Paul D. Beaudry,24
Chittenden,Westford,NA,U.S. House,NA,Republican,Paul D. Beaudry,100
Windham,Westminster,Windham 4,U.S. House,NA,Republican,Paul D. Beaudry,1
Windham,Westminster,Windham 5,U.S. House,NA,Republican,Paul D. Beaudry,13
Orleans,Westmore,NA,U.S. House,NA,Republican,Paul D. Beaudry,5
Windsor,Weston,NA,U.S. House,NA,Republican,Paul D. Beaudry,9
Addison,Weybridge,NA,U.S. House,NA,Republican,Paul D. Beaudry,19
Caledonia,Wheelock,NA,U.S. House,NA,Republican,Paul D. Beaudry,19
Addison,Whiting,NA,U.S. House,NA,Republican,Paul D. Beaudry,13
Windham,Whitingham,NA,U.S. House,NA,Republican,Paul D. Beaudry,11
Orange,Williamstown,NA,U.S. House,NA,Republican,Paul D. Beaudry,55
Chittenden,Williston,NA,U.S. House,NA,Republican,Paul D. Beaudry,216
Windham,Wilmington,NA,U.S. House,NA,Republican,Paul D. Beaudry,20
Windham,Windham,NA,U.S. House,NA,Republican,Paul D. Beaudry,2
Windsor,Windsor,NA,U.S. House,NA,Republican,Paul D. Beaudry,14
Bennington,Winhall,NA,U.S. House,NA,Republican,Paul D. Beaudry,10
Chittenden,Winooski,NA,U.S. House,NA,Republican,Paul D. Beaudry,83
Lamoille,Wolcott,NA,U.S. House,NA,Republican,Paul D. Beaudry,38
Washington,Woodbury,NA,U.S. House,NA,Republican,Paul D. Beaudry,48
Bennington,Woodford,NA,U.S. House,NA,Republican,Paul D. Beaudry,2
Windsor,Woodstock,NA,U.S. House,NA,Republican,Paul D. Beaudry,23
Washington,Worcester,NA,U.S. House,NA,Republican,Paul D. Beaudry,19
Addison,Addison,NA,U.S. House,NA,Republican,John M. Mitchell,44
Orleans,Albany,NA,U.S. House,NA,Republican,John M. Mitchell,22
Grand Isle,Alburgh,NA,U.S. House,NA,Republican,John M. Mitchell,8
Windsor,Andover,NA,U.S. House,NA,Republican,John M. Mitchell,2
Bennington,Arlington,NA,U.S. House,NA,Republican,John M. Mitchell,54
Windham,Athens,NA,U.S. House,NA,Republican,John M. Mitchell,3
Franklin,Bakersfield,NA,U.S. House,NA,Republican,John M. Mitchell,5
Windsor,Baltimore,NA,U.S. House,NA,Republican,John M. Mitchell,2
Windsor,Barnard,NA,U.S. House,NA,Republican,John M. Mitchell,22
Caledonia,Barnet,NA,U.S. House,NA,Republican,John M. Mitchell,43
Washington,Barre City,Washington 3-1,U.S. House,NA,Republican,John M. Mitchell,83
Washington,Barre City,Washington 3-2,U.S. House,NA,Republican,John M. Mitchell,62
Washington,Barre City,Washington 3-3,U.S. House,NA,Republican,John M. Mitchell,7
Washington,Barre Town,NA,U.S. House,NA,Republican,John M. Mitchell,269
Orleans,Barton,NA,U.S. House,NA,Republican,John M. Mitchell,38
Lamoille,Belvidere,NA,U.S. House,NA,Republican,John M. Mitchell,1
Bennington,Bennington,Bennington 2-1,U.S. House,NA,Republican,John M. Mitchell,74
Bennington,Bennington,Bennington 2-2,U.S. House,NA,Republican,John M. Mitchell,78
Rutland,Benson,NA,U.S. House,NA,Republican,John M. Mitchell,27
Franklin,Berkshire,NA,U.S. House,NA,Republican,John M. Mitchell,6
Washington,Berlin,NA,U.S. House,NA,Republican,John M. Mitchell,56
Windsor,Bethel,NA,U.S. House,NA,Republican,John M. Mitchell,36
Essex,Bloomfield,NA,U.S. House,NA,Republican,John M. Mitchell,6
Chittenden,Bolton,NA,U.S. House,NA,Republican,John M. Mitchell,8
Orange,Bradford,NA,U.S. House,NA,Republican,John M. Mitchell,51
Orange,Braintree,NA,U.S. House,NA,Republican,John M. Mitchell,26
Rutland,Brandon,NA,U.S. House,NA,Republican,John M. Mitchell,147
Windham,Brattleboro,Windham 3-1,U.S. House,NA,Republican,John M. Mitchell,50
Windham,Brattleboro,Windham 3-2,U.S. House,NA,Republican,John M. Mitchell,23
Windham,Brattleboro,Windham 3-3,U.S. House,NA,Republican,John M. Mitchell,25
Windsor,Bridgewater,NA,U.S. House,NA,Republican,John M. Mitchell,23
Addison,Bridport,NA,U.S. House,NA,Republican,John M. Mitchell,41
Essex,Brighton,NA,U.S. House,NA,Republican,John M. Mitchell,23
Addison,Bristol,NA,U.S. House,NA,Republican,John M. Mitchell,78
Orange,Brookfield,NA,U.S. House,NA,Republican,John M. Mitchell,21
Windham,Brookline,NA,U.S. House,NA,Republican,John M. Mitchell,8
Orleans,Brownington,NA,U.S. House,NA,Republican,John M. Mitchell,11
Essex,Brunswick,NA,U.S. House,NA,Republican,John M. Mitchell,2
Caledonia,Burke,NA,U.S. House,NA,Republican,John M. Mitchell,24
Chittenden,Burlington,Chittenden 3-1,U.S. House,NA,Republican,John M. Mitchell,73
Chittenden,Burlington,Chittenden 3-2,U.S. House,NA,Republican,John M. Mitchell,35
Chittenden,Burlington,Chittenden 3-3,U.S. House,NA,Republican,John M. Mitchell,22
Chittenden,Burlington,Chittenden 3-4,U.S. House,NA,Republican,John M. Mitchell,11
Chittenden,Burlington,Chittenden 3-5,U.S. House,NA,Republican,John M. Mitchell,58
Chittenden,Burlington,Chittenden 3-6,U.S. House,NA,Republican,John M. Mitchell,4
Washington,Cabot,NA,U.S. House,NA,Republican,John M. Mitchell,21
Washington,Calais,NA,U.S. House,NA,Republican,John M. Mitchell,34
Lamoille,Cambridge,NA,U.S. House,NA,Republican,John M. Mitchell,44
Essex,Canaan,NA,U.S. House,NA,Republican,John M. Mitchell,7
Rutland,Castleton,NA,U.S. House,NA,Republican,John M. Mitchell,107
Windsor,Cavendish,NA,U.S. House,NA,Republican,John M. Mitchell,16
Orleans,Charleston,NA,U.S. House,NA,Republican,John M. Mitchell,9
Chittenden,Charlotte,NA,U.S. House,NA,Republican,John M. Mitchell,59
Orange,Chelsea,NA,U.S. House,NA,Republican,John M. Mitchell,26
Windsor,Chester,NA,U.S. House,NA,Republican,John M. Mitchell,25
Rutland,Chittenden,NA,U.S. House,NA,Republican,John M. Mitchell,98
Rutland,Clarendon,NA,U.S. House,NA,Republican,John M. Mitchell,105
Chittenden,Colchester,Chittenden 7-1,U.S. House,NA,Republican,John M. Mitchell,66
Chittenden,Colchester,Chittenden 7-2,U.S. House,NA,Republican,John M. Mitchell,94
Essex,Concord,NA,U.S. House,NA,Republican,John M. Mitchell,14
Orange,Corinth,NA,U.S. House,NA,Republican,John M. Mitchell,15
Addison,Cornwall,NA,U.S. House,NA,Republican,John M. Mitchell,23
Orleans,Coventry,NA,U.S. House,NA,Republican,John M. Mitchell,7
Orleans,Craftsbury,NA,U.S. House,NA,Republican,John M. Mitchell,16
Rutland,Danby,NA,U.S. House,NA,Republican,John M. Mitchell,57
Caledonia,Danville,NA,U.S. House,NA,Republican,John M. Mitchell,46
Orleans,Derby,NA,U.S. House,NA,Republican,John M. Mitchell,45
Bennington,Dorset,NA,U.S. House,NA,Republican,John M. Mitchell,62
Windham,Dover,NA,U.S. House,NA,Republican,John M. Mitchell,23
Windham,Dummerston,NA,U.S. House,NA,Republican,John M. Mitchell,20
Washington,Duxbury,NA,U.S. House,NA,Republican,John M. Mitchell,21
Essex,E. Haven,NA,U.S. House,NA,Republican,John M. Mitchell,16
Washington,E. Montpelier,NA,U.S. House,NA,Republican,John M. Mitchell,77
Lamoille,Eden,NA,U.S. House,NA,Republican,John M. Mitchell,5
Lamoille,Elmore,NA,U.S. House,NA,Republican,John M. Mitchell,8
Franklin,Enosburgh,NA,U.S. House,NA,Republican,John M. Mitchell,14
