county,town,precinct,office,district,party,candidate,votes
Rutland,Clarendon,NA,President,NA,Republican,Mitt Romney,154
Chittenden,Colchester,NA,President,NA,Republican,Mitt Romney,675
Essex,Concord,NA,President,NA,Republican,Mitt Romney,97
Orange,Corinth,NA,President,NA,Republican,Mitt Romney,52
Addison,Cornwall,NA,President,NA,Republican,Mitt Romney,59
Orleans,Coventry,NA,President,NA,Republican,Mitt Romney,45
Orleans,Craftsbury,NA,President,NA,Republican,Mitt Romney,27
Rutland,Danby,NA,President,NA,Republican,Mitt Romney,55
Caledonia,Danville,NA,President,NA,Republican,Mitt Romney,80
Orleans,Derby,NA,President,NA,Republican,Mitt Romney,214
Bennington,Dorset,NA,President,NA,Republican,Mitt Romney,131
Windham,Dover,NA,President,NA,Republican,Mitt Romney,90
Windham,Dummerston,NA,President,NA,Republican,Mitt Romney,63
Washington,Duxbury,NA,President,NA,Republican,Mitt Romney,48
Essex,E. Haven,NA,President,NA,Republican,Mitt Romney,10
Washington,E. Montpelier,NA,President,NA,Republican,Mitt Romney,125
Lamoille,Eden,NA,President,NA,Republican,Mitt Romney,22
Lamoille,Elmore,NA,President,NA,Republican,Mitt Romney,19
Franklin,Enosburgh,NA,President,NA,Republican,Mitt Romney,39
Chittenden,Essex,NA,President,NA,Republican,Mitt Romney,650
Rutland,Fair Haven,NA,President,NA,Republican,Mitt Romney,107
Franklin,Fairfax,NA,President,NA,Republican,Mitt Romney,174
Franklin,Fairfield,NA,President,NA,Republican,Mitt Romney,40
Orange,Fairlee,NA,President,NA,Republican,Mitt Romney,24
Washington,Fayston,NA,President,NA,Republican,Mitt Romney,29
Addison,Ferrisburgh,NA,President,NA,Republican,Mitt Romney,136
Franklin,Fletcher,NA,President,NA,Republican,Mitt Romney,36
Franklin,Franklin,NA,President,NA,Republican,Mitt Romney,41
Franklin,Georgia,NA,President,NA,Republican,Mitt Romney,199
Orleans,Glover,NA,President,NA,Republican,Mitt Romney,15
Addison,Goshen,NA,President,NA,Republican,Mitt Romney,18
Windham,Grafton,NA,President,NA,Republican,Mitt Romney,40
Essex,Granby,NA,President,NA,Republican,Mitt Romney,14
Grand Isle,Grand Isle,NA,President,NA,Republican,Mitt Romney,144
Addison,Granville,NA,President,NA,Republican,Mitt Romney,5
Orleans,Greensboro,NA,President,NA,Republican,Mitt Romney,19
Caledonia,Groton,NA,President,NA,Republican,Mitt Romney,61
Essex,Guildhall,NA,President,NA,Republican,Mitt Romney,24
Windham,Guilford,NA,President,NA,Republican,Mitt Romney,47
Windham,Halifax,NA,President,NA,Republican,Mitt Romney,68
Addison,Hancock,NA,President,NA,Republican,Mitt Romney,1
Caledonia,Hardwick,NA,President,NA,Republican,Mitt Romney,99
Windsor,Hartford,NA,President,NA,Republican,Mitt Romney,441
Windsor,Hartland,NA,President,NA,Republican,Mitt Romney,100
Franklin,Highgate,NA,President,NA,Republican,Mitt Romney,74
Chittenden,Hinesburg,NA,President,NA,Republican,Mitt Romney,197
Orleans,Holland,NA,President,NA,Republican,Mitt Romney,18
Rutland,Hubbardton,NA,President,NA,Republican,Mitt Romney,55
Chittenden,Huntington,NA,President,NA,Republican,Mitt Romney,46
Lamoille,Hyde Park,NA,President,NA,Republican,Mitt Romney,51
Rutland,Ira,NA,President,NA,Republican,Mitt Romney,18
Orleans,Irasburg,NA,President,NA,Republican,Mitt Romney,28
Grand Isle,Isle La Motte,NA,President,NA,Republican,Mitt Romney,36
Windham,Jamaica,NA,President,NA,Republican,Mitt Romney,28
Orleans,Jay,NA,President,NA,Republican,Mitt Romney,9
Chittenden,Jericho,NA,President,NA,Republican,Mitt Romney,216
Lamoille,Johnson,NA,President,NA,Republican,Mitt Romney,52
Rutland,Killington,NA,President,NA,Republican,Mitt Romney,117
Caledonia,Kirby,NA,President,NA,Republican,Mitt Romney,12
Bennington,Landgrove,NA,President,NA,Republican,Mitt Romney,11
Addison,Leicester,NA,President,NA,Republican,Mitt Romney,42
Essex,Lemington,NA,President,NA,Republican,Mitt Romney,8
Addison,Lincoln,NA,President,NA,Republican,Mitt Romney,64
Windham,Londonderry,NA,President,NA,Republican,Mitt Romney,81
Orleans,Lowell,NA,President,NA,Republican,Mitt Romney,34
Windsor,Ludlow,NA,President,NA,Republican,Mitt Romney,131
Essex,Lunenburg,NA,President,NA,Republican,Mitt Romney,74
Caledonia,Lyndon,NA,President,NA,Republican,Mitt Romney,143
Essex,Maidstone,NA,President,NA,Republican,Mitt Romney,14
Bennington,Manchester,NA,President,NA,Republican,Mitt Romney,246
Windham,Marlboro,NA,President,NA,Republican,Mitt Romney,20
Washington,Marshfield,NA,President,NA,Republican,Mitt Romney,34
Rutland,Mendon,NA,President,NA,Republican,Mitt Romney,83
Addison,Middlebury,NA,President,NA,Republican,Mitt Romney,200
Washington,Middlesex,NA,President,NA,Republican,Mitt Romney,53
Rutland,Middletown Springs,NA,President,NA,Republican,Mitt Romney,62
Chittenden,Milton,NA,President,NA,Republican,Mitt Romney,376
Addison,Monkton,NA,President,NA,Republican,Mitt Romney,91
Franklin,Montgomery,NA,President,NA,Republican,Mitt Romney,9
Washington,Montpelier,NA,President,NA,Republican,Mitt Romney,314
Washington,Moretown,NA,President,NA,Republican,Mitt Romney,72
Orleans,Morgan,NA,President,NA,Republican,Mitt Romney,43
Lamoille,Morristown,NA,President,NA,Republican,Mitt Romney,130
Rutland,Mount Holly,NA,President,NA,Republican,Mitt Romney,62
Rutland,Mount Tabor,NA,President,NA,Republican,Mitt Romney,10
Addison,New Haven,NA,President,NA,Republican,Mitt Romney,69
Caledonia,Newark,NA,President,NA,Republican,Mitt Romney,18
Orange,Newbury,NA,President,NA,Republican,Mitt Romney,55
Windham,Newfane,NA,President,NA,Republican,Mitt Romney,61
Orleans,Newport City,NA,President,NA,Republican,Mitt Romney,158
Orleans,Newport Town,NA,President,NA,Republican,Mitt Romney,47
Grand Isle,N. Hero,NA,President,NA,Republican,Mitt Romney,87
Washington,Northfield,NA,President,NA,Republican,Mitt Romney,236
Essex,Norton,NA,President,NA,Republican,Mitt Romney,16
Windsor,Norwich,NA,President,NA,Republican,Mitt Romney,106
Orange,Orange,NA,President,NA,Republican,Mitt Romney,45
Addison,Orwell,NA,President,NA,Republican,Mitt Romney,70
Addison,Panton,NA,President,NA,Republican,Mitt Romney,18
Rutland,Pawlet,NA,President,NA,Republican,Mitt Romney,70
Caledonia,Peacham,NA,President,NA,Republican,Mitt Romney,29
Bennington,Peru,NA,President,NA,Republican,Mitt Romney,19
Rutland,Pittsfield,NA,President,NA,Republican,Mitt Romney,31
Rutland,Pittsford,NA,President,NA,Republican,Mitt Romney,110
Washington,Plainfield,NA,President,NA,Republican,Mitt Romney,24
Windsor,Plymouth,NA,President,NA,Republican,Mitt Romney,50
Windsor,Pomfret,NA,President,NA,Republican,Mitt Romney,32
Rutland,Poultney,NA,President,NA,Republican,Mitt Romney,98
Bennington,Pownal,NA,President,NA,Republican,Mitt Romney,97
Rutland,Proctor,NA,President,NA,Republican,Mitt Romney,79
Windham,Putney,NA,President,NA,Republican,Mitt Romney,37
Orange,Randolph,NA,President,NA,Republican,Mitt Romney,230
Windsor,Reading,NA,President,NA,Republican,Mitt Romney,23
Bennington,Readsboro,NA,President,NA,Republican,Mitt Romney,37
Franklin,Richford,NA,President,NA,Republican,Mitt Romney,61
Chittenden,Richmond,NA,President,NA,Republican,Mitt Romney,156
Addison,Ripton,NA,President,NA,Republican,Mitt Romney,25
Windsor,Rochester,NA,President,NA,Republican,Mitt Romney,39
Windham,Rockingham,NA,President,NA,Republican,Mitt Romney,170
Washington,Roxbury,NA,President,NA,Republican,Mitt Romney,10
Windsor,Royalton,NA,President,NA,Republican,Mitt Romney,68
Bennington,Rupert,NA,President,NA,Republican,Mitt Romney,43
Rutland,Rutland City,NA,President,NA,Republican,Mitt Romney,769
Rutland,Rutland Town,NA,President,NA,Republican,Mitt Romney,396
Caledonia,Ryegate,NA,President,NA,Republican,Mitt Romney,60
Franklin,Salisbury,NA,President,NA,Republican,Mitt Romney,45
Franklin,Sandgate,NA,President,NA,Republican,Mitt Romney,11
Chittenden,Searsburg,NA,President,NA,Republican,Mitt Romney,12
Caledonia,Shaftsbury,NA,President,NA,Republican,Mitt Romney,176
Addison,Sharon,NA,President,NA,Republican,Mitt Romney,52
Bennington,Sheffield,NA,President,NA,Republican,Mitt Romney,21
Bennington,Shelburne,NA,President,NA,Republican,Mitt Romney,405
Bennington,Sheldon,NA,President,NA,Republican,Mitt Romney,55
Windsor,Shoreham,NA,President,NA,Republican,Mitt Romney,38
Caledonia,Shrewsbury,NA,President,NA,Republican,Mitt Romney,71
Chittenden,S. Burlington,NA,President,NA,Republican,Mitt Romney,762
Franklin,S. Hero,NA,President,NA,Republican,Mitt Romney,103
Addison,Springfield,NA,President,NA,Republican,Mitt Romney,353
Rutland,St. Albans City,NA,President,NA,Republican,Mitt Romney,228
Chittenden,St. Albans Town,NA,President,NA,Republican,Mitt Romney,339
Grand Isle,St. George,NA,President,NA,Republican,Mitt Romney,11
Windsor,St. Johnsbury,NA,President,NA,Republican,Mitt Romney,322
Bennington,Stamford,NA,President,NA,Republican,Mitt Romney,42
Caledonia,Stannard,NA,President,NA,Republican,Mitt Romney,1
Addison,Starksboro,NA,President,NA,Republican,Mitt Romney,50
Windsor,Stockbridge,NA,President,NA,Republican,Mitt Romney,25
Lamoille,Stowe,NA,President,NA,Republican,Mitt Romney,370
Orange,Strafford,NA,President,NA,Republican,Mitt Romney,33
Windham,Stratton,NA,President,NA,Republican,Mitt Romney,21
Rutland,Sudbury,NA,President,NA,Republican,Mitt Romney,30
Bennington,Sunderland,NA,President,NA,Republican,Mitt Romney,40
Caledonia,Sutton,NA,President,NA,Republican,Mitt Romney,36
Franklin,Swanton,NA,President,NA,Republican,Mitt Romney,229
Orange,Thetford,NA,President,NA,Republican,Mitt Romney,81
Rutland,Tinmouth,NA,President,NA,Republican,Mitt Romney,39
Orange,Topsham,NA,President,NA,Republican,Mitt Romney,28
Windham,Townshend,NA,President,NA,Republican,Mitt Romney,28
Orleans,Troy,NA,President,NA,Republican,Mitt Romney,26
Orange,Tunbridge,NA,President,NA,Republican,Mitt Romney,33
Chittenden,Underhill,NA,President,NA,Republican,Mitt Romney,148
Addison,Vergennes,NA,President,NA,Republican,Mitt Romney,84
Windham,Vernon,NA,President,NA,Republican,Mitt Romney,176
Orange,Vershire,NA,President,NA,Republican,Mitt Romney,26
Essex,Victory,NA,President,NA,Republican,Mitt Romney,4
Washington,Waitsfield,NA,President,NA,Republican,Mitt Romney,92
Caledonia,Walden,NA,President,NA,Republican,Mitt Romney,35
Rutland,Wallingford,NA,President,NA,Republican,Mitt Romney,83
Addison,Waltham,NA,President,NA,Republican,Mitt Romney,17
Windham,Wardsboro,NA,President,NA,Republican,Mitt Romney,20
Washington,Warren,NA,President,NA,Republican,Mitt Romney,56
Orange,Washington,NA,President,NA,Republican,Mitt Romney,36
Washington,Waterbury,NA,President,NA,Republican,Mitt Romney,197
Caledonia,Waterford,NA,President,NA,Republican,Mitt Romney,49
Lamoille,Waterville,NA,President,NA,Republican,Mitt Romney,9
Windsor,Weathersfield,NA,President,NA,Republican,Mitt Romney,133
Rutland,Wells,NA,President,NA,Republican,Mitt Romney,65
Orange,W. Fairlee,NA,President,NA,Republican,Mitt Romney,36
Rutland,W. Haven,NA,President,NA,Republican,Mitt Romney,14
Rutland,W. Rutland,NA,President,NA,Republican,Mitt Romney,93
Windsor,W. Windsor,NA,President,NA,Republican,Mitt Romney,95
Orleans,Westfield,NA,President,NA,Republican,Mitt Romney,22
Chittenden,Westford,NA,President,NA,Republican,Mitt Romney,86
Windham,Westminster,NA,President,NA,Republican,Mitt Romney,88
Orleans,Westmore,NA,President,NA,Republican,Mitt Romney,23
Windsor,Weston,NA,President,NA,Republican,Mitt Romney,42
Addison,Weybridge,NA,President,NA,Republican,Mitt Romney,42
Caledonia,Wheelock,NA,President,NA,Republican,Mitt Romney,33
Addison,Whiting,NA,President,NA,Republican,Mitt Romney,5
Windham,Whitingham,NA,President,NA,Republican,Mitt Romney,41
Orange,Williamstown,NA,President,NA,Republican,Mitt Romney,113
Chittenden,Williston,NA,President,NA,Republican,Mitt Romney,404
Windham,Wilmington,NA,President,NA,Republican,Mitt Romney,113
Windham,Windham,NA,President,NA,Republican,Mitt Romney,10
Windsor,Windsor,NA,President,NA,Republican,Mitt Romney,129
Bennington,Winhall,NA,President,NA,Republican,Mitt Romney,53
Chittenden,Winooski,NA,President,NA,Republican,Mitt Romney,118
Lamoille,Wolcott,NA,President,NA,Republican,Mitt Romney,24
Washington,Woodbury,NA,President,NA,Republican,Mitt Romney,9
Bennington,Woodford,NA,President,NA,Republican,Mitt Romney,16
Windsor,Woodstock,NA,President,NA,Republican,Mitt Romney,180
Washington,Worcester,NA,President,NA,Republican,Mitt Romney,26
Addison,Addison,NA,President,NA,Republican,Ron Paul,50
Orleans,Albany,NA,President,NA,Republican,Ron Paul,23
Grand Isle,Alburgh,NA,President,NA,Republican,Ron Paul,66
Windsor,Andover,NA,President,NA,Republican,Ron Paul,21
Bennington,Arlington,NA,President,NA,Republican,Ron Paul,55
Windham,Athens,NA,President,NA,Republican,Ron Paul,6
Franklin,Bakersfield,NA,President,NA,Republican,Ron Paul,58
Windsor,Baltimore,NA,President,NA,Republican,Ron Paul,8
Windsor,Barnard,NA,President,NA,Republican,Ron Paul,33
Caledonia,Barnet,NA,President,NA,Republican,Ron Paul,46
Washington,Barre City,NA,President,NA,Republican,Ron Paul,172
Washington,Barre Town,NA,President,NA,Republican,Ron Paul,183
Orleans,Barton,NA,President,NA,Republican,Ron Paul,28
Lamoille,Belvidere,NA,President,NA,Republican,Ron Paul,11
Bennington,Bennington,NA,President,NA,Republican,Ron Paul,212
Rutland,Benson,NA,President,NA,Republican,Ron Paul,53
Franklin,Berkshire,NA,President,NA,Republican,Ron Paul,30
Washington,Berlin,NA,President,NA,Republican,Ron Paul,87
Windsor,Bethel,NA,President,NA,Republican,Ron Paul,40
Essex,Bloomfield,NA,President,NA,Republican,Ron Paul,10
Chittenden,Bolton,NA,President,NA,Republican,Ron Paul,45
Orange,Bradford,NA,President,NA,Republican,Ron Paul,27
Orange,Braintree,NA,President,NA,Republican,Ron Paul,34
Rutland,Brandon,NA,President,NA,Republican,Ron Paul,111
Windham,Brattleboro,NA,President,NA,Republican,Ron Paul,164
Windsor,Bridgewater,NA,President,NA,Republican,Ron Paul,19
Addison,Bridport,NA,President,NA,Republican,Ron Paul,63
Essex,Brighton,NA,President,NA,Republican,Ron Paul,48
Addison,Bristol,NA,President,NA,Republican,Ron Paul,80
Orange,Brookfield,NA,President,NA,Republican,Ron Paul,37
Windham,Brookline,NA,President,NA,Republican,Ron Paul,11
Orleans,Brownington,NA,President,NA,Republican,Ron Paul,18
Essex,Brunswick,NA,President,NA,Republican,Ron Paul,3
Caledonia,Burke,NA,President,NA,Republican,Ron Paul,59
Chittenden,Burlington,NA,President,NA,Republican,Ron Paul,882
Washington,Cabot,NA,President,NA,Republican,Ron Paul,49
Washington,Calais,NA,President,NA,Republican,Ron Paul,60
Lamoille,Cambridge,NA,President,NA,Republican,Ron Paul,102
Essex,Canaan,NA,President,NA,Republican,Ron Paul,42
Rutland,Castleton,NA,President,NA,Republican,Ron Paul,161
Windsor,Cavendish,NA,President,NA,Republican,Ron Paul,39
Orleans,Charleston,NA,President,NA,Republican,Ron Paul,13
Chittenden,Charlotte,NA,President,NA,Republican,Ron Paul,98
Orange,Chelsea,NA,President,NA,Republican,Ron Paul,27
Windsor,Chester,NA,President,NA,Republican,Ron Paul,78
Rutland,Chittenden,NA,President,NA,Republican,Ron Paul,59
Rutland,Clarendon,NA,President,NA,Republican,Ron Paul,73
Chittenden,Colchester,NA,President,NA,Republican,Ron Paul,328
Essex,Concord,NA,President,NA,Republican,Ron Paul,73
Orange,Corinth,NA,President,NA,Republican,Ron Paul,44
Addison,Cornwall,NA,President,NA,Republican,Ron Paul,39
Orleans,Coventry,NA,President,NA,Republican,Ron Paul,28
Orleans,Craftsbury,NA,President,NA,Republican,Ron Paul,23
Rutland,Danby,NA,President,NA,Republican,Ron Paul,28
Caledonia,Danville,NA,President,NA,Republican,Ron Paul,56
Orleans,Derby,NA,President,NA,Republican,Ron Paul,121
Bennington,Dorset,NA,President,NA,Republican,Ron Paul,60
Windham,Dover,NA,President,NA,Republican,Ron Paul,32
Windham,Dummerston,NA,President,NA,Republican,Ron Paul,42
Washington,Duxbury,NA,President,NA,Republican,Ron Paul,56
Essex,E. Haven,NA,President,NA,Republican,Ron Paul,13
Washington,E. Montpelier,NA,President,NA,Republican,Ron Paul,82
Lamoille,Eden,NA,President,NA,Republican,Ron Paul,17
Lamoille,Elmore,NA,President,NA,Republican,Ron Paul,27
Franklin,Enosburgh,NA,President,NA,Republican,Ron Paul,26
Chittenden,Essex,NA,President,NA,Republican,Ron Paul,346
Rutland,Fair Haven,NA,President,NA,Republican,Ron Paul,87
Franklin,Fairfax,NA,President,NA,Republican,Ron Paul,127
Franklin,Fairfield,NA,President,NA,Republican,Ron Paul,47
Orange,Fairlee,NA,President,NA,Republican,Ron Paul,18
Washington,Fayston,NA,President,NA,Republican,Ron Paul,30
Addison,Ferrisburgh,NA,President,NA,Republican,Ron Paul,67
Franklin,Fletcher,NA,President,NA,Republican,Ron Paul,36
Franklin,Franklin,NA,President,NA,Republican,Ron Paul,35
Franklin,Georgia,NA,President,NA,Republican,Ron Paul,113
Orleans,Glover,NA,President,NA,Republican,Ron Paul,33
Addison,Goshen,NA,President,NA,Republican,Ron Paul,10
Windham,Grafton,NA,President,NA,Republican,Ron Paul,14
Essex,Granby,NA,President,NA,Republican,Ron Paul,2
Grand Isle,Grand Isle,NA,President,NA,Republican,Ron Paul,62
Addison,Granville,NA,President,NA,Republican,Ron Paul,2
Orleans,Greensboro,NA,President,NA,Republican,Ron Paul,31
Caledonia,Groton,NA,President,NA,Republican,Ron Paul,37
Essex,Guildhall,NA,President,NA,Republican,Ron Paul,31
Windham,Guilford,NA,President,NA,Republican,Ron Paul,54
Windham,Halifax,NA,President,NA,Republican,Ron Paul,33
Addison,Hancock,NA,President,NA,Republican,Ron Paul,6
Caledonia,Hardwick,NA,President,NA,Republican,Ron Paul,81
Windsor,Hartford,NA,President,NA,Republican,Ron Paul,277
Windsor,Hartland,NA,President,NA,Republican,Ron Paul,71
Franklin,Highgate,NA,President,NA,Republican,Ron Paul,53
Chittenden,Hinesburg,NA,President,NA,Republican,Ron Paul,177
Orleans,Holland,NA,President,NA,Republican,Ron Paul,21
Rutland,Hubbardton,NA,President,NA,Republican,Ron Paul,24
Chittenden,Huntington,NA,President,NA,Republican,Ron Paul,51
Lamoille,Hyde Park,NA,President,NA,Republican,Ron Paul,58
Rutland,Ira,NA,President,NA,Republican,Ron Paul,24
Orleans,Irasburg,NA,President,NA,Republican,Ron Paul,23
Grand Isle,Isle La Motte,NA,President,NA,Republican,Ron Paul,17
Windham,Jamaica,NA,President,NA,Republican,Ron Paul,11
Orleans,Jay,NA,President,NA,Republican,Ron Paul,14
Chittenden,Jericho,NA,President,NA,Republican,Ron Paul,120
Lamoille,Johnson,NA,President,NA,Republican,Ron Paul,52
Rutland,Killington,NA,President,NA,Republican,Ron Paul,54
Caledonia,Kirby,NA,President,NA,Republican,Ron Paul,16
Bennington,Landgrove,NA,President,NA,Republican,Ron Paul,4
Addison,Leicester,NA,President,NA,Republican,Ron Paul,27
Essex,Lemington,NA,President,NA,Republican,Ron Paul,3
Addison,Lincoln,NA,President,NA,Republican,Ron Paul,67
Windham,Londonderry,NA,President,NA,Republican,Ron Paul,36
Orleans,Lowell,NA,President,NA,Republican,Ron Paul,32
Windsor,Ludlow,NA,President,NA,Republican,Ron Paul,62
Essex,Lunenburg,NA,President,NA,Republican,Ron Paul,36
Caledonia,Lyndon,NA,President,NA,Republican,Ron Paul,103
Essex,Maidstone,NA,President,NA,Republican,Ron Paul,7
Bennington,Manchester,NA,President,NA,Republican,Ron Paul,111
Windham,Marlboro,NA,President,NA,Republican,Ron Paul,25
Washington,Marshfield,NA,President,NA,Republican,Ron Paul,53
Rutland,Mendon,NA,President,NA,Republican,Ron Paul,40
Addison,Middlebury,NA,President,NA,Republican,Ron Paul,121
Washington,Middlesex,NA,President,NA,Republican,Ron Paul,63
Rutland,Middletown Springs,NA,President,NA,Republican,Ron Paul,41
Chittenden,Milton,NA,President,NA,Republican,Ron Paul,198
Addison,Monkton,NA,President,NA,Republican,Ron Paul,82
Franklin,Montgomery,NA,President,NA,Republican,Ron Paul,18
Washington,Montpelier,NA,President,NA,Republican,Ron Paul,295
Washington,Moretown,NA,President,NA,Republican,Ron Paul,44
Orleans,Morgan,NA,President,NA,Republican,Ron Paul,13
Lamoille,Morristown,NA,President,NA,Republican,Ron Paul,142
Rutland,Mount Holly,NA,President,NA,Republican,Ron Paul,67
Rutland,Mount Tabor,NA,President,NA,Republican,Ron Paul,5
Addison,New Haven,NA,President,NA,Republican,Ron Paul,49
Caledonia,Newark,NA,President,NA,Republican,Ron Paul,30
Orange,Newbury,NA,President,NA,Republican,Ron Paul,37
Windham,Newfane,NA,President,NA,Republican,Ron Paul,35
Orleans,Newport City,NA,President,NA,Republican,Ron Paul,121
Orleans,Newport Town,NA,President,NA,Republican,Ron Paul,29
Grand Isle,N. Hero,NA,President,NA,Republican,Ron Paul,31
Washington,Northfield,NA,President,NA,Republican,Ron Paul,139
Essex,Norton,NA,President,NA,Republican,Ron Paul,10
Windsor,Norwich,NA,President,NA,Republican,Ron Paul,77
Orange,Orange,NA,President,NA,Republican,Ron Paul,27
Addison,Orwell,NA,President,NA,Republican,Ron Paul,56
Addison,Panton,NA,President,NA,Republican,Ron Paul,10
Rutland,Pawlet,NA,President,NA,Republican,Ron Paul,38
Caledonia,Peacham,NA,President,NA,Republican,Ron Paul,11
Bennington,Peru,NA,President,NA,Republican,Ron Paul,11
Rutland,Pittsfield,NA,President,NA,Republican,Ron Paul,12
Rutland,Pittsford,NA,President,NA,Republican,Ron Paul,94
Washington,Plainfield,NA,President,NA,Republican,Ron Paul,33
Windsor,Plymouth,NA,President,NA,Republican,Ron Paul,32
Windsor,Pomfret,NA,President,NA,Republican,Ron Paul,21
Rutland,Poultney,NA,President,NA,Republican,Ron Paul,72
Bennington,Pownal,NA,President,NA,Republican,Ron Paul,47
Rutland,Proctor,NA,President,NA,Republican,Ron Paul,38
Windham,Putney,NA,President,NA,Republican,Ron Paul,35
Orange,Randolph,NA,President,NA,Republican,Ron Paul,157
Windsor,Reading,NA,President,NA,Republican,Ron Paul,20
Bennington,Readsboro,NA,President,NA,Republican,Ron Paul,25
Franklin,Richford,NA,President,NA,Republican,Ron Paul,40
Chittenden,Richmond,NA,President,NA,Republican,Ron Paul,114
Addison,Ripton,NA,President,NA,Republican,Ron Paul,16
Windsor,Rochester,NA,President,NA,Republican,Ron Paul,19
Windham,Rockingham,NA,President,NA,Republican,Ron Paul,115
Washington,Roxbury,NA,President,NA,Republican,Ron Paul,32
Windsor,Royalton,NA,President,NA,Republican,Ron Paul,56
Bennington,Rupert,NA,President,NA,Republican,Ron Paul,16
Rutland,Rutland City,NA,President,NA,Republican,Ron Paul,361
Rutland,Rutland Town,NA,President,NA,Republican,Ron Paul,128
Caledonia,Ryegate,NA,President,NA,Republican,Ron Paul,33
Franklin,Salisbury,NA,President,NA,Republican,Ron Paul,24
Franklin,Sandgate,NA,President,NA,Republican,Ron Paul,14
Chittenden,Searsburg,NA,President,NA,Republican,Ron Paul,10
Caledonia,Shaftsbury,NA,President,NA,Republican,Ron Paul,91
Addison,Sharon,NA,President,NA,Republican,Ron Paul,54
Bennington,Sheffield,NA,President,NA,Republican,Ron Paul,26
Bennington,Shelburne,NA,President,NA,Republican,Ron Paul,162
Bennington,Sheldon,NA,President,NA,Republican,Ron Paul,40
Windsor,Shoreham,NA,President,NA,Republican,Ron Paul,42
Caledonia,Shrewsbury,NA,President,NA,Republican,Ron Paul,46
Chittenden,S. Burlington,NA,President,NA,Republican,Ron Paul,353
Franklin,S. Hero,NA,President,NA,Republican,Ron Paul,57
Addison,Springfield,NA,President,NA,Republican,Ron Paul,248
Rutland,St. Albans City,NA,President,NA,Republican,Ron Paul,145
Chittenden,St. Albans Town,NA,President,NA,Republican,Ron Paul,160
Grand Isle,St. George,NA,President,NA,Republican,Ron Paul,16
Windsor,St. Johnsbury,NA,President,NA,Republican,Ron Paul,214
Bennington,Stamford,NA,President,NA,Republican,Ron Paul,29
Caledonia,Stannard,NA,President,NA,Republican,Ron Paul,11
Addison,Starksboro,NA,President,NA,Republican,Ron Paul,58
Windsor,Stockbridge,NA,President,NA,Republican,Ron Paul,10
