county,town,precinct,office,district,party,candidate,votes
Essex,Canaan,NA,President,NA,Democratic,Barack Obama,249
Rutland,Castleton,NA,President,NA,Democratic,Barack Obama,987
Windsor,Cavendish,NA,President,NA,Democratic,Barack Obama,392
Orleans,Charleston,NA,President,NA,Democratic,Barack Obama,256
Chittenden,Charlotte,NA,President,NA,Democratic,Barack Obama,"1,677"
Orange,Chelsea,NA,President,NA,Democratic,Barack Obama,331
Windsor,Chester,NA,President,NA,Democratic,Barack Obama,971
Rutland,Chittenden,NA,President,NA,Democratic,Barack Obama,412
Rutland,Clarendon,NA,President,NA,Democratic,Barack Obama,648
Chittenden,Colchester,Chittenden 9-1,President,NA,Democratic,Barack Obama,"2,068"
Chittenden,Colchester,Chittenden 9-2,President,NA,Democratic,Barack Obama,"2,550"
Essex,Concord,NA,President,NA,Democratic,Barack Obama,275
Orange,Corinth,NA,President,NA,Democratic,Barack Obama,408
Addison,Cornwall,NA,President,NA,Democratic,Barack Obama,509
Orleans,Coventry,NA,President,NA,Democratic,Barack Obama,297
Orleans,Craftsbury,NA,President,NA,Democratic,Barack Obama,435
Rutland,Danby,NA,President,NA,Democratic,Barack Obama,374
Caledonia,Danville,NA,President,NA,Democratic,Barack Obama,695
Orleans,Derby,NA,President,NA,Democratic,Barack Obama,"1,234"
Bennington,Dorset,NA,President,NA,Democratic,Barack Obama,762
Windham,Dover,NA,President,NA,Democratic,Barack Obama,433
Windham,Dummerston,NA,President,NA,Democratic,Barack Obama,897
Washington,Duxbury,NA,President,NA,Democratic,Barack Obama,505
Essex,E. Haven,NA,President,NA,Democratic,Barack Obama,68
Washington,E. Montpelier,NA,President,NA,Democratic,Barack Obama,"1,151"
Lamoille,Eden,NA,President,NA,Democratic,Barack Obama,320
Lamoille,Elmore,NA,President,NA,Democratic,Barack Obama,359
Franklin,Enosburgh,NA,President,NA,Democratic,Barack Obama,797
Chittenden,Essex,Chittenden 8-1,President,NA,Democratic,Barack Obama,"2,729"
Chittenden,Essex,Chittenden 8-2,President,NA,Democratic,Barack Obama,"3,051"
Chittenden,Essex,Chittenden 8-3,President,NA,Democratic,Barack Obama,850
Rutland,Fair Haven,NA,President,NA,Democratic,Barack Obama,678
Franklin,Fairfax,NA,President,NA,Democratic,Barack Obama,"1,275"
Franklin,Fairfield,NA,President,NA,Democratic,Barack Obama,552
Orange,Fairlee,NA,President,NA,Democratic,Barack Obama,361
Washington,Fayston,NA,President,NA,Democratic,Barack Obama,528
Addison,Ferrisburgh,NA,President,NA,Democratic,Barack Obama,951
Franklin,Fletcher,NA,President,NA,Democratic,Barack Obama,418
Franklin,Franklin,NA,President,NA,Democratic,Barack Obama,294
Franklin,Georgia,NA,President,NA,Democratic,Barack Obama,"1,228"
Orleans,Glover,NA,President,NA,Democratic,Barack Obama,398
Addison,Goshen,NA,President,NA,Democratic,Barack Obama,83
Windham,Grafton,NA,President,NA,Democratic,Barack Obama,235
Essex,Granby,NA,President,NA,Democratic,Barack Obama,28
Grand Isle,Grand Isle,NA,President,NA,Democratic,Barack Obama,729
Addison,Granville,NA,President,NA,Democratic,Barack Obama,115
Orleans,Greensboro,NA,President,NA,Democratic,Barack Obama,299
Caledonia,Groton,NA,President,NA,Democratic,Barack Obama,219
Essex,Guildhall,NA,President,NA,Democratic,Barack Obama,75
Windham,Guilford,NA,President,NA,Democratic,Barack Obama,853
Windham,Halifax,NA,President,NA,Democratic,Barack Obama,260
Addison,Hancock,NA,President,NA,Democratic,Barack Obama,99
Caledonia,Hardwick,NA,President,NA,Democratic,Barack Obama,924
Windsor,Hartford,Windsor 4-1,President,NA,Democratic,Barack Obama,714
Windsor,Hartford,Windsor 4-2,President,NA,Democratic,Barack Obama,"2,642"
Windsor,Hartland,NA,President,NA,Democratic,Barack Obama,"1,290"
Franklin,Highgate,NA,President,NA,Democratic,Barack Obama,736
Chittenden,Hinesburg,Chittenden 4-1,President,NA,Democratic,Barack Obama,14
Chittenden,Hinesburg,Chittenden 4-2,President,NA,Democratic,Barack Obama,"1,731"
Orleans,Holland,NA,President,NA,Democratic,Barack Obama,171
Rutland,Hubbardton,NA,President,NA,Democratic,Barack Obama,211
Chittenden,Huntington,NA,President,NA,Democratic,Barack Obama,850
Lamoille,Hyde Park,NA,President,NA,Democratic,Barack Obama,"1,003"
Rutland,Ira,NA,President,NA,Democratic,Barack Obama,132
Orleans,Irasburg,NA,President,NA,Democratic,Barack Obama,290
Grand Isle,Isle La Motte,NA,President,NA,Democratic,Barack Obama,175
Windham,Jamaica,NA,President,NA,Democratic,Barack Obama,315
Orleans,Jay,NA,President,NA,Democratic,Barack Obama,123
Chittenden,Jericho,NA,President,NA,Democratic,Barack Obama,"1,990"
Lamoille,Johnson,NA,President,NA,Democratic,Barack Obama,919
Rutland,Killington,NA,President,NA,Democratic,Barack Obama,363
Caledonia,Kirby,NA,President,NA,Democratic,Barack Obama,158
Bennington,Landgrove,NA,President,NA,Democratic,Barack Obama,82
Addison,Leicester,NA,President,NA,Democratic,Barack Obama,292
Essex,Lemington,NA,President,NA,Democratic,Barack Obama,28
Addison,Lincoln,NA,President,NA,Democratic,Barack Obama,581
Windham,Londonderry,NA,President,NA,Democratic,Barack Obama,552
Orleans,Lowell,NA,President,NA,Democratic,Barack Obama,228
Windsor,Ludlow,NA,President,NA,Democratic,Barack Obama,652
Essex,Lunenburg,NA,President,NA,Democratic,Barack Obama,296
Caledonia,Lyndon,NA,President,NA,Democratic,Barack Obama,"1,140"
Essex,Maidstone,NA,President,NA,Democratic,Barack Obama,50
Bennington,Manchester,NA,President,NA,Democratic,Barack Obama,"1,439"
Windham,Marlboro,NA,President,NA,Democratic,Barack Obama,481
Washington,Marshfield,NA,President,NA,Democratic,Barack Obama,521
Rutland,Mendon,NA,President,NA,Democratic,Barack Obama,319
Addison,Middlebury,NA,President,NA,Democratic,Barack Obama,"2,635"
Washington,Middlesex,NA,President,NA,Democratic,Barack Obama,756
Rutland,Middletown Springs,NA,President,NA,Democratic,Barack Obama,272
Chittenden,Milton,Chittenden 10,President,NA,Democratic,Barack Obama,"2,231"
Chittenden,Milton,Grand Isle-Chittenden,President,NA,Democratic,Barack Obama,358
Addison,Monkton,NA,President,NA,Democratic,Barack Obama,724
Franklin,Montgomery,NA,President,NA,Democratic,Barack Obama,410
Washington,Montpelier,NA,President,NA,Democratic,Barack Obama,"3,694"
Washington,Moretown,NA,President,NA,Democratic,Barack Obama,664
Orleans,Morgan,NA,President,NA,Democratic,Barack Obama,162
Lamoille,Morristown,NA,President,NA,Democratic,Barack Obama,"1,780"
Rutland,Mount Holly,NA,President,NA,Democratic,Barack Obama,439
Rutland,Mount Tabor,NA,President,NA,Democratic,Barack Obama,50
Addison,New Haven,NA,President,NA,Democratic,Barack Obama,653
Caledonia,Newark,NA,President,NA,Democratic,Barack Obama,168
Orange,Newbury,NA,President,NA,Democratic,Barack Obama,623
Windham,Newfane,NA,President,NA,Democratic,Barack Obama,732
Orleans,Newport City,NA,President,NA,Democratic,Barack Obama,962
Orleans,Newport Town,NA,President,NA,Democratic,Barack Obama,405
Grand Isle,N. Hero,NA,President,NA,Democratic,Barack Obama,312
Washington,Northfield,NA,President,NA,Democratic,Barack Obama,"1,378"
Essex,Norton,NA,President,NA,Democratic,Barack Obama,45
Windsor,Norwich,NA,President,NA,Democratic,Barack Obama,"1,839"
Orange,Orange,NA,President,NA,Democratic,Barack Obama,251
Addison,Orwell,NA,President,NA,Democratic,Barack Obama,333
Addison,Panton,NA,President,NA,Democratic,Barack Obama,208
Rutland,Pawlet,NA,President,NA,Democratic,Barack Obama,461
Caledonia,Peacham,NA,President,NA,Democratic,Barack Obama,346
Bennington,Peru,NA,President,NA,Democratic,Barack Obama,160
Rutland,Pittsfield,NA,President,NA,Democratic,Barack Obama,160
Rutland,Pittsford,NA,President,NA,Democratic,Barack Obama,891
Washington,Plainfield,NA,President,NA,Democratic,Barack Obama,509
Windsor,Plymouth,NA,President,NA,Democratic,Barack Obama,192
Windsor,Pomfret,NA,President,NA,Democratic,Barack Obama,431
Rutland,Poultney,NA,President,NA,Democratic,Barack Obama,857
Bennington,Pownal,NA,President,NA,Democratic,Barack Obama,"1,047"
Rutland,Proctor,NA,President,NA,Democratic,Barack Obama,498
Windham,Putney,NA,President,NA,Democratic,Barack Obama,"1,064"
Orange,Randolph,NA,President,NA,Democratic,Barack Obama,"1,409"
Windsor,Reading,NA,President,NA,Democratic,Barack Obama,259
Bennington,Readsboro,NA,President,NA,Democratic,Barack Obama,223
Franklin,Richford,NA,President,NA,Democratic,Barack Obama,497
Chittenden,Richmond,NA,President,NA,Democratic,Barack Obama,"1,722"
Addison,Ripton,NA,President,NA,Democratic,Barack Obama,267
Windsor,Rochester,NA,President,NA,Democratic,Barack Obama,463
Windham,Rockingham,NA,President,NA,Democratic,Barack Obama,"1,562"
Washington,Roxbury,NA,President,NA,Democratic,Barack Obama,228
Windsor,Royalton,NA,President,NA,Democratic,Barack Obama,870
Bennington,Rupert,NA,President,NA,Democratic,Barack Obama,238
Rutland,Rutland City,Rutland 5-1,President,NA,Democratic,Barack Obama,"1,243"
Rutland,Rutland City,Rutland 5-2,President,NA,Democratic,Barack Obama,"1,139"
Rutland,Rutland City,Rutland 5-3,President,NA,Democratic,Barack Obama,797
Rutland,Rutland City,Rutland 5-4,President,NA,Democratic,Barack Obama,"1,073"
Rutland,Rutland Town,NA,President,NA,Democratic,Barack Obama,"1,211"
Caledonia,Ryegate,NA,President,NA,Democratic,Barack Obama,342
Franklin,Salisbury,NA,President,NA,Democratic,Barack Obama,356
Franklin,Sandgate,NA,President,NA,Democratic,Barack Obama,121
Chittenden,Searsburg,NA,President,NA,Democratic,Barack Obama,24
Caledonia,Shaftsbury,NA,President,NA,Democratic,Barack Obama,"1,163"
Addison,Sharon,NA,President,NA,Democratic,Barack Obama,496
Bennington,Sheffield,NA,President,NA,Democratic,Barack Obama,182
Bennington,Shelburne,Chittenden 5-1,President,NA,Democratic,Barack Obama,"1,759"
Bennington,Shelburne,Chittenden 5-2,President,NA,Democratic,Barack Obama,"1,317"
Bennington,Sheldon,NA,President,NA,Democratic,Barack Obama,476
Windsor,Shoreham,NA,President,NA,Democratic,Barack Obama,404
Caledonia,Shrewsbury,NA,President,NA,Democratic,Barack Obama,383
Chittenden,S. Burlington,Chittenden 7-1,President,NA,Democratic,Barack Obama,"1,650"
Chittenden,S. Burlington,Chittenden 7-2,President,NA,Democratic,Barack Obama,"1,720"
Chittenden,S. Burlington,Chittenden 7-3,President,NA,Democratic,Barack Obama,"1,636"
Chittenden,S. Burlington,Chittenden 7-4,President,NA,Democratic,Barack Obama,"1,507"
Franklin,S. Hero,NA,President,NA,Democratic,Barack Obama,724
Addison,Springfield,Windsor 3-1,President,NA,Democratic,Barack Obama,80
Addison,Springfield,Windsor 3-2,President,NA,Democratic,Barack Obama,"2,264"
Rutland,St. Albans City,NA,President,NA,Democratic,Barack Obama,"1,593"
Chittenden,St. Albans Town,Franklin 3-1,President,NA,Democratic,Barack Obama,496
Chittenden,St. Albans Town,Franklin 3-2,President,NA,Democratic,Barack Obama,"1,096"
Grand Isle,St. George,NA,President,NA,Democratic,Barack Obama,219
Windsor,St. Johnsbury,NA,President,NA,Democratic,Barack Obama,"1,789"
Bennington,Stamford,NA,President,NA,Democratic,Barack Obama,274
Caledonia,Stannard,NA,President,NA,Democratic,Barack Obama,68
Addison,Starksboro,NA,President,NA,Democratic,Barack Obama,582
Windsor,Stockbridge,NA,President,NA,Democratic,Barack Obama,260
Lamoille,Stowe,NA,President,NA,Democratic,Barack Obama,"1,805"
Orange,Strafford,NA,President,NA,Democratic,Barack Obama,561
Windham,Stratton,NA,President,NA,Democratic,Barack Obama,73
Rutland,Sudbury,NA,President,NA,Democratic,Barack Obama,199
Bennington,Sunderland,Bennington 3,President,NA,Democratic,Barack Obama,74
Bennington,Sunderland,Bennington 4,President,NA,Democratic,Barack Obama,236
Caledonia,Sutton,NA,President,NA,Democratic,Barack Obama,254
Franklin,Swanton,NA,President,NA,Democratic,Barack Obama,"1,461"
Orange,Thetford,NA,President,NA,Democratic,Barack Obama,"1,196"
Rutland,Tinmouth,Rutland 2,President,NA,Democratic,Barack Obama,41
Rutland,Tinmouth,Rutland-Bennington,President,NA,Democratic,Barack Obama,136
Orange,Topsham,NA,President,NA,Democratic,Barack Obama,288
Windham,Townshend,NA,President,NA,Democratic,Barack Obama,449
Orleans,Troy,Orleans 2,President,NA,Democratic,Barack Obama,86
Orleans,Troy,Orleans-Lamoille,President,NA,Democratic,Barack Obama,307
Orange,Tunbridge,NA,President,NA,Democratic,Barack Obama,500
Chittenden,Underhill,NA,President,NA,Democratic,Barack Obama,"1,226"
Addison,Vergennes,NA,President,NA,Democratic,Barack Obama,788
Windham,Vernon,NA,President,NA,Democratic,Barack Obama,562
Orange,Vershire,NA,President,NA,Democratic,Barack Obama,230
Essex,Victory,NA,President,NA,Democratic,Barack Obama,30
Washington,Waitsfield,NA,President,NA,Democratic,Barack Obama,824
Caledonia,Walden,NA,President,NA,Democratic,Barack Obama,303
Rutland,Wallingford,NA,President,NA,Democratic,Barack Obama,663
Addison,Waltham,NA,President,NA,Democratic,Barack Obama,179
Windham,Wardsboro,NA,President,NA,Democratic,Barack Obama,247
Washington,Warren,NA,President,NA,Democratic,Barack Obama,774
Orange,Washington,NA,President,NA,Democratic,Barack Obama,315
Washington,Waterbury,NA,President,NA,Democratic,Barack Obama,"1,978"
Caledonia,Waterford,NA,President,NA,Democratic,Barack Obama,370
Lamoille,Waterville,NA,President,NA,Democratic,Barack Obama,233
Windsor,Weathersfield,NA,President,NA,Democratic,Barack Obama,895
Rutland,Wells,NA,President,NA,Democratic,Barack Obama,270
Orange,W. Fairlee,NA,President,NA,Democratic,Barack Obama,195
Rutland,W. Haven,NA,President,NA,Democratic,Barack Obama,79
Rutland,W. Rutland,NA,President,NA,Democratic,Barack Obama,597
Windsor,W. Windsor,NA,President,NA,Democratic,Barack Obama,454
Orleans,Westfield,NA,President,NA,Democratic,Barack Obama,170
Chittenden,Westford,NA,President,NA,Democratic,Barack Obama,742
Windham,Westminster,Windham 3,President,NA,Democratic,Barack Obama,62
Windham,Westminster,Windham 4,President,NA,Democratic,Barack Obama,"1,151"
Orleans,Westmore,NA,President,NA,Democratic,Barack Obama,104
Windsor,Weston,NA,President,NA,Democratic,Barack Obama,282
Addison,Weybridge,NA,President,NA,Democratic,Barack Obama,401
Caledonia,Wheelock,NA,President,NA,Democratic,Barack Obama,197
Addison,Whiting,NA,President,NA,Democratic,Barack Obama,133
Windham,Whitingham,Windham 6,President,NA,Democratic,Barack Obama,364
Windham,Whitingham,Windham-Bennington,President,NA,Democratic,Barack Obama,12
Orange,Williamstown,NA,President,NA,Democratic,Barack Obama,840
Chittenden,Williston,NA,President,NA,Democratic,Barack Obama,"3,329"
Windham,Wilmington,NA,President,NA,Democratic,Barack Obama,692
Windham,Windham,NA,President,NA,Democratic,Barack Obama,146
Windsor,Windsor,NA,President,NA,Democratic,Barack Obama,"1,119"
Bennington,Winhall,NA,President,NA,Democratic,Barack Obama,297
Chittenden,Winooski,NA,President,NA,Democratic,Barack Obama,"1,941"
Lamoille,Wolcott,NA,President,NA,Democratic,Barack Obama,538
Washington,Woodbury,NA,President,NA,Democratic,Barack Obama,317
Bennington,Woodford,NA,President,NA,Democratic,Barack Obama,122
Windsor,Woodstock,NA,President,NA,Democratic,Barack Obama,"1,361"
Washington,Worcester,NA,President,NA,Democratic,Barack Obama,416
Addison,Addison,NA,President,NA,Republican,Mitt Romney,336
Orleans,Albany,NA,President,NA,Republican,Mitt Romney,149
Grand Isle,Alburgh,NA,President,NA,Republican,Mitt Romney,314
Windsor,Andover,NA,President,NA,Republican,Mitt Romney,0
Bennington,Arlington,NA,President,NA,Republican,Mitt Romney,468
Windham,Athens,NA,President,NA,Republican,Mitt Romney,55
Franklin,Bakersfield,NA,President,NA,Republican,Mitt Romney,190
Windsor,Baltimore,NA,President,NA,Republican,Mitt Romney,46
Windsor,Barnard,NA,President,NA,Republican,Mitt Romney,184
Caledonia,Barnet,NA,President,NA,Republican,Mitt Romney,363
Washington,Barre City,NA,President,NA,Republican,Mitt Romney,"1,048"
Washington,Barre Town,NA,President,NA,Republican,Mitt Romney,"1,734"
Orleans,Barton,NA,President,NA,Republican,Mitt Romney,390
Lamoille,Belvidere,NA,President,NA,Republican,Mitt Romney,57
Bennington,Bennington,Bennington 2-1,President,NA,Republican,Mitt Romney,904
Bennington,Bennington,Bennington 2-2,President,NA,Republican,Mitt Romney,849
Rutland,Benson,NA,President,NA,Republican,Mitt Romney,159
Franklin,Berkshire,NA,President,NA,Republican,Mitt Romney,219
Washington,Berlin,NA,President,NA,Republican,Mitt Romney,426
Windsor,Bethel,NA,President,NA,Republican,Mitt Romney,306
Essex,Bloomfield,NA,President,NA,Republican,Mitt Romney,40
Chittenden,Bolton,NA,President,NA,Republican,Mitt Romney,161
Orange,Bradford,NA,President,NA,Republican,Mitt Romney,416
Orange,Braintree,NA,President,NA,Republican,Mitt Romney,185
Rutland,Brandon,NA,President,NA,Republican,Mitt Romney,568
Windham,Brattleboro,Windham 2-1,President,NA,Republican,Mitt Romney,432
Windham,Brattleboro,Windham 2-2,President,NA,Republican,Mitt Romney,242
Windham,Brattleboro,Windham 2-3,President,NA,Republican,Mitt Romney,241
Windsor,Bridgewater,NA,President,NA,Republican,Mitt Romney,158
Addison,Bridport,NA,President,NA,Republican,Mitt Romney,277
Essex,Brighton,NA,President,NA,Republican,Mitt Romney,223
Addison,Bristol,NA,President,NA,Republican,Mitt Romney,507
Orange,Brookfield,NA,President,NA,Republican,Mitt Romney,216
Windham,Brookline,NA,President,NA,Republican,Mitt Romney,76
Orleans,Brownington,NA,President,NA,Republican,Mitt Romney,150
Essex,Brunswick,NA,President,NA,Republican,Mitt Romney,22
Caledonia,Burke,NA,President,NA,Republican,Mitt Romney,287
Chittenden,Burlington,Chittenden 6-1,President,NA,Republican,Mitt Romney,"1,045"
Chittenden,Burlington,Chittenden 6-2,President,NA,Republican,Mitt Romney,329
Chittenden,Burlington,Chittenden 6-3,President,NA,Republican,Mitt Romney,264
Chittenden,Burlington,Chittenden 6-4,President,NA,Republican,Mitt Romney,242
Chittenden,Burlington,Chittenden 6-5,President,NA,Republican,Mitt Romney,596
Chittenden,Burlington,Chittenden 6-6,President,NA,Republican,Mitt Romney,112
Chittenden,Burlington,Chittenden 6-7,President,NA,Republican,Mitt Romney,4
Washington,Cabot,NA,President,NA,Republican,Mitt Romney,221
Washington,Calais,NA,President,NA,Republican,Mitt Romney,208
Lamoille,Cambridge,NA,President,NA,Republican,Mitt Romney,512
Essex,Canaan,NA,President,NA,Republican,Mitt Romney,151
Rutland,Castleton,NA,President,NA,Republican,Mitt Romney,696
Windsor,Cavendish,NA,President,NA,Republican,Mitt Romney,261
Orleans,Charleston,NA,President,NA,Republican,Mitt Romney,169
Chittenden,Charlotte,NA,President,NA,Republican,Mitt Romney,657
Orange,Chelsea,NA,President,NA,Republican,Mitt Romney,279
Windsor,Chester,NA,President,NA,Republican,Mitt Romney,489
Rutland,Chittenden,NA,President,NA,Republican,Mitt Romney,288
Rutland,Clarendon,NA,President,NA,Republican,Mitt Romney,558
Chittenden,Colchester,Chittenden 9-1,President,NA,Republican,Mitt Romney,"1,027"
Chittenden,Colchester,Chittenden 9-2,President,NA,Republican,Mitt Romney,"1,524"
Essex,Concord,NA,President,NA,Republican,Mitt Romney,222
Orange,Corinth,NA,President,NA,Republican,Mitt Romney,240
Addison,Cornwall,NA,President,NA,Republican,Mitt Romney,181
Orleans,Coventry,NA,President,NA,Republican,Mitt Romney,183
Orleans,Craftsbury,NA,President,NA,Republican,Mitt Romney,151
Rutland,Danby,NA,President,NA,Republican,Mitt Romney,236
Caledonia,Danville,NA,President,NA,Republican,Mitt Romney,475
Orleans,Derby,NA,President,NA,Republican,Mitt Romney,848
Bennington,Dorset,NA,President,NA,Republican,Mitt Romney,424
Windham,Dover,NA,President,NA,Republican,Mitt Romney,299
Windham,Dummerston,NA,President,NA,Republican,Mitt Romney,234
Washington,Duxbury,NA,President,NA,Republican,Mitt Romney,184
Essex,E. Haven,NA,President,NA,Republican,Mitt Romney,51
Washington,E. Montpelier,NA,President,NA,Republican,Mitt Romney,402
Lamoille,Eden,NA,President,NA,Republican,Mitt Romney,146
Lamoille,Elmore,NA,President,NA,Republican,Mitt Romney,130
Franklin,Enosburgh,NA,President,NA,Republican,Mitt Romney,398
Chittenden,Essex,Chittenden 8-1,President,NA,Republican,Mitt Romney,"1,493"
Chittenden,Essex,Chittenden 8-2,President,NA,Republican,Mitt Romney,"1,634"
Chittenden,Essex,Chittenden 8-3,President,NA,Republican,Mitt Romney,513
Rutland,Fair Haven,NA,President,NA,Republican,Mitt Romney,399
Franklin,Fairfax,NA,President,NA,Republican,Mitt Romney,826
Franklin,Fairfield,NA,President,NA,Republican,Mitt Romney,306
Orange,Fairlee,NA,President,NA,Republican,Mitt Romney,153
Washington,Fayston,NA,President,NA,Republican,Mitt Romney,189
Addison,Ferrisburgh,NA,President,NA,Republican,Mitt Romney,502
Franklin,Fletcher,NA,President,NA,Republican,Mitt Romney,185
Franklin,Franklin,NA,President,NA,Republican,Mitt Romney,261
Franklin,Georgia,NA,President,NA,Republican,Mitt Romney,918
Orleans,Glover,NA,President,NA,Republican,Mitt Romney,158
Addison,Goshen,NA,President,NA,Republican,Mitt Romney,35
Windham,Grafton,NA,President,NA,Republican,Mitt Romney,113
Essex,Granby,NA,President,NA,Republican,Mitt Romney,15
Grand Isle,Grand Isle,NA,President,NA,Republican,Mitt Romney,448
Addison,Granville,NA,President,NA,Republican,Mitt Romney,21
Orleans,Greensboro,NA,President,NA,Republican,Mitt Romney,101
Caledonia,Groton,NA,President,NA,Republican,Mitt Romney,211
Essex,Guildhall,NA,President,NA,Republican,Mitt Romney,60
Windham,Guilford,NA,President,NA,Republican,Mitt Romney,261
Windham,Halifax,NA,President,NA,Republican,Mitt Romney,136
Addison,Hancock,NA,President,NA,Republican,Mitt Romney,47
Caledonia,Hardwick,NA,President,NA,Republican,Mitt Romney,384
Windsor,Hartford,Windsor 4-1,President,NA,Republican,Mitt Romney,407
Windsor,Hartford,Windsor 4-2,President,NA,Republican,Mitt Romney,"1,010"
Windsor,Hartland,NA,President,NA,Republican,Mitt Romney,525
Franklin,Highgate,NA,President,NA,Republican,Mitt Romney,542
Chittenden,Hinesburg,Chittenden 4-1,President,NA,Republican,Mitt Romney,2
Chittenden,Hinesburg,Chittenden 4-2,President,NA,Republican,Mitt Romney,650
Orleans,Holland,NA,President,NA,Republican,Mitt Romney,121
Rutland,Hubbardton,NA,President,NA,Republican,Mitt Romney,141
Chittenden,Huntington,NA,President,NA,Republican,Mitt Romney,232
Lamoille,Hyde Park,NA,President,NA,Republican,Mitt Romney,387
Rutland,Ira,NA,President,NA,Republican,Mitt Romney,96
Orleans,Irasburg,NA,President,NA,Republican,Mitt Romney,234
Grand Isle,Isle La Motte,NA,President,NA,Republican,Mitt Romney,113
Windham,Jamaica,NA,President,NA,Republican,Mitt Romney,119
Orleans,Jay,NA,President,NA,Republican,Mitt Romney,69
Chittenden,Jericho,NA,President,NA,Republican,Mitt Romney,"1,026"
Lamoille,Johnson,NA,President,NA,Republican,Mitt Romney,333
Rutland,Killington,NA,President,NA,Republican,Mitt Romney,255
Caledonia,Kirby,NA,President,NA,Republican,Mitt Romney,78
Bennington,Landgrove,NA,President,NA,Republican,Mitt Romney,20
Addison,Leicester,NA,President,NA,Republican,Mitt Romney,176
Essex,Lemington,NA,President,NA,Republican,Mitt Romney,23
Addison,Lincoln,NA,President,NA,Republican,Mitt Romney,181
Windham,Londonderry,NA,President,NA,Republican,Mitt Romney,334
Orleans,Lowell,NA,President,NA,Republican,Mitt Romney,143
Windsor,Ludlow,NA,President,NA,Republican,Mitt Romney,437
Essex,Lunenburg,NA,President,NA,Republican,Mitt Romney,243
Caledonia,Lyndon,NA,President,NA,Republican,Mitt Romney,866
Essex,Maidstone,NA,President,NA,Republican,Mitt Romney,52
Bennington,Manchester,NA,President,NA,Republican,Mitt Romney,850
Windham,Marlboro,NA,President,NA,Republican,Mitt Romney,73
Washington,Marshfield,NA,President,NA,Republican,Mitt Romney,253
Rutland,Mendon,NA,President,NA,Republican,Mitt Romney,262
Addison,Middlebury,NA,President,NA,Republican,Mitt Romney,661
