county,town,precinct,office,district,party,candidate,votes
Orange,Braintree,NA,Secretary of State,NA,Republican,Cheryl Moomey,58
Rutland,Brandon,NA,Secretary of State,NA,Republican,Cheryl Moomey,218
Windham,Brattleboro,Windham 3-1,Secretary of State,NA,Republican,Cheryl Moomey,72
Windham,Brattleboro,Windham 3-2,Secretary of State,NA,Republican,Cheryl Moomey,48
Windham,Brattleboro,Windham 3-3,Secretary of State,NA,Republican,Cheryl Moomey,48
Windsor,Bridgewater,NA,Secretary of State,NA,Republican,Cheryl Moomey,50
Addison,Bridport,NA,Secretary of State,NA,Republican,Cheryl Moomey,110
Essex,Brighton,NA,Secretary of State,NA,Republican,Cheryl Moomey,87
Addison,Bristol,NA,Secretary of State,NA,Republican,Cheryl Moomey,176
Orange,Brookfield,NA,Secretary of State,NA,Republican,Cheryl Moomey,65
Windham,Brookline,NA,Secretary of State,NA,Republican,Cheryl Moomey,18
Orleans,Brownington,NA,Secretary of State,NA,Republican,Cheryl Moomey,30
Essex,Brunswick,NA,Secretary of State,NA,Republican,Cheryl Moomey,7
Caledonia,Burke,NA,Secretary of State,NA,Republican,Cheryl Moomey,70
Chittenden,Burlington,Chittenden 3-1,Secretary of State,NA,Republican,Cheryl Moomey,360
Chittenden,Burlington,Chittenden 3-2,Secretary of State,NA,Republican,Cheryl Moomey,158
Chittenden,Burlington,Chittenden 3-3,Secretary of State,NA,Republican,Cheryl Moomey,96
Chittenden,Burlington,Chittenden 3-4,Secretary of State,NA,Republican,Cheryl Moomey,68
Chittenden,Burlington,Chittenden 3-5,Secretary of State,NA,Republican,Cheryl Moomey,239
Chittenden,Burlington,Chittenden 3-6,Secretary of State,NA,Republican,Cheryl Moomey,19
Washington,Cabot,NA,Secretary of State,NA,Republican,Cheryl Moomey,36
Washington,Calais,NA,Secretary of State,NA,Republican,Cheryl Moomey,58
Lamoille,Cambridge,NA,Secretary of State,NA,Republican,Cheryl Moomey,118
Essex,Canaan,NA,Secretary of State,NA,Republican,Cheryl Moomey,46
Rutland,Castleton,NA,Secretary of State,NA,Republican,Cheryl Moomey,136
Windsor,Cavendish,NA,Secretary of State,NA,Republican,Cheryl Moomey,65
Orleans,Charleston,NA,Secretary of State,NA,Republican,Cheryl Moomey,35
Chittenden,Charlotte,NA,Secretary of State,NA,Republican,Cheryl Moomey,164
Orange,Chelsea,NA,Secretary of State,NA,Republican,Cheryl Moomey,92
Windsor,Chester,NA,Secretary of State,NA,Republican,Cheryl Moomey,126
Rutland,Chittenden,NA,Secretary of State,NA,Republican,Cheryl Moomey,52
Rutland,Clarendon,NA,Secretary of State,NA,Republican,Cheryl Moomey,102
Chittenden,Colchester,Chittenden 7-1,Secretary of State,NA,Republican,Cheryl Moomey,225
Chittenden,Colchester,Chittenden 7-2,Secretary of State,NA,Republican,Cheryl Moomey,380
Essex,Concord,NA,Secretary of State,NA,Republican,Cheryl Moomey,40
Orange,Corinth,NA,Secretary of State,NA,Republican,Cheryl Moomey,57
Addison,Cornwall,NA,Secretary of State,NA,Republican,Cheryl Moomey,55
Orleans,Coventry,NA,Secretary of State,NA,Republican,Cheryl Moomey,53
Orleans,Craftsbury,NA,Secretary of State,NA,Republican,Cheryl Moomey,49
Rutland,Danby,NA,Secretary of State,NA,Republican,Cheryl Moomey,131
Caledonia,Danville,NA,Secretary of State,NA,Republican,Cheryl Moomey,147
Orleans,Derby,NA,Secretary of State,NA,Republican,Cheryl Moomey,166
Bennington,Dorset,NA,Secretary of State,NA,Republican,Cheryl Moomey,108
Windham,Dover,NA,Secretary of State,NA,Republican,Cheryl Moomey,58
Windham,Dummerston,NA,Secretary of State,NA,Republican,Cheryl Moomey,40
Washington,Duxbury,NA,Secretary of State,NA,Republican,Cheryl Moomey,57
Essex,E. Haven,NA,Secretary of State,NA,Republican,Cheryl Moomey,36
Washington,E. Montpelier,NA,Secretary of State,NA,Republican,Cheryl Moomey,150
Lamoille,Eden,NA,Secretary of State,NA,Republican,Cheryl Moomey,49
Lamoille,Elmore,NA,Secretary of State,NA,Republican,Cheryl Moomey,19
Franklin,Enosburgh,NA,Secretary of State,NA,Republican,Cheryl Moomey,71
Chittenden,Essex,Chittenden 6-1,Secretary of State,NA,Republican,Cheryl Moomey,383
Chittenden,Essex,Chittenden 6-2,Secretary of State,NA,Republican,Cheryl Moomey,403
Chittenden,Essex,Chittenden 6-3,Secretary of State,NA,Republican,Cheryl Moomey,107
Rutland,Fair Haven,NA,Secretary of State,NA,Republican,Cheryl Moomey,78
Franklin,Fairfax,NA,Secretary of State,NA,Republican,Cheryl Moomey,141
Franklin,Fairfield,NA,Secretary of State,NA,Republican,Cheryl Moomey,34
Orange,Fairlee,NA,Secretary of State,NA,Republican,Cheryl Moomey,39
Washington,Fayston,NA,Secretary of State,NA,Republican,Cheryl Moomey,37
Addison,Ferrisburgh,NA,Secretary of State,NA,Republican,Cheryl Moomey,206
Franklin,Fletcher,NA,Secretary of State,NA,Republican,Cheryl Moomey,37
Franklin,Franklin,NA,Secretary of State,NA,Republican,Cheryl Moomey,74
Franklin,Georgia,NA,Secretary of State,NA,Republican,Cheryl Moomey,189
Orleans,Glover,NA,Secretary of State,NA,Republican,Cheryl Moomey,48
Addison,Goshen,NA,Secretary of State,NA,Republican,Cheryl Moomey,17
Windham,Grafton,NA,Secretary of State,NA,Republican,Cheryl Moomey,27
Essex,Granby,NA,Secretary of State,NA,Republican,Cheryl Moomey,14
Grand Isle,Grand Isle,NA,Secretary of State,NA,Republican,Cheryl Moomey,123
Addison,Granville,NA,Secretary of State,NA,Republican,Cheryl Moomey,11
Orleans,Greensboro,NA,Secretary of State,NA,Republican,Cheryl Moomey,42
Caledonia,Groton,NA,Secretary of State,NA,Republican,Cheryl Moomey,59
Essex,Guildhall,NA,Secretary of State,NA,Republican,Cheryl Moomey,26
Windham,Guilford,NA,Secretary of State,NA,Republican,Cheryl Moomey,40
Windham,Halifax,NA,Secretary of State,NA,Republican,Cheryl Moomey,22
Addison,Hancock,NA,Secretary of State,NA,Republican,Cheryl Moomey,10
Caledonia,Hardwick,NA,Secretary of State,NA,Republican,Cheryl Moomey,75
Windsor,Hartford,Windsor 6-1,Secretary of State,NA,Republican,Cheryl Moomey,59
Windsor,Hartford,Windsor 6-2,Secretary of State,NA,Republican,Cheryl Moomey,152
Windsor,Hartland,NA,Secretary of State,NA,Republican,Cheryl Moomey,129
Franklin,Highgate,NA,Secretary of State,NA,Republican,Cheryl Moomey,77
Chittenden,Hinesburg,Chittenden 1-1,Secretary of State,NA,Republican,Cheryl Moomey,117
Chittenden,Hinesburg,Chittenden 1-2,Secretary of State,NA,Republican,Cheryl Moomey,3
Orleans,Holland,NA,Secretary of State,NA,Republican,Cheryl Moomey,32
Rutland,Hubbardton,NA,Secretary of State,NA,Republican,Cheryl Moomey,21
Chittenden,Huntington,NA,Secretary of State,NA,Republican,Cheryl Moomey,57
Lamoille,Hyde Park,NA,Secretary of State,NA,Republican,Cheryl Moomey,108
Rutland,Ira,Rutland Rutland 1-1,Secretary of State,NA,Republican,Cheryl Moomey,2
Rutland,Ira,Rutland Rutland 1-2,Secretary of State,NA,Republican,Cheryl Moomey,18
Orleans,Irasburg,NA,Secretary of State,NA,Republican,Cheryl Moomey,35
Grand Isle,Isle La Motte,NA,Secretary of State,NA,Republican,Cheryl Moomey,37
Windham,Jamaica,NA,Secretary of State,NA,Republican,Cheryl Moomey,28
Orleans,Jay,NA,Secretary of State,NA,Republican,Cheryl Moomey,25
Chittenden,Jericho,NA,Secretary of State,NA,Republican,Cheryl Moomey,263
Lamoille,Johnson,NA,Secretary of State,NA,Republican,Cheryl Moomey,61
Rutland,Killington,NA,Secretary of State,NA,Republican,Cheryl Moomey,46
Caledonia,Kirby,NA,Secretary of State,NA,Republican,Cheryl Moomey,19
Bennington,Landgrove,NA,Secretary of State,NA,Republican,Cheryl Moomey,14
Addison,Leicester,NA,Secretary of State,NA,Republican,Cheryl Moomey,60
Essex,Lemington,NA,Secretary of State,NA,Republican,Cheryl Moomey,7
Addison,Lincoln,NA,Secretary of State,NA,Republican,Cheryl Moomey,70
Windham,Londonderry,NA,Secretary of State,NA,Republican,Cheryl Moomey,55
Orleans,Lowell,NA,Secretary of State,NA,Republican,Cheryl Moomey,23
Windsor,Ludlow,NA,Secretary of State,NA,Republican,Cheryl Moomey,72
Essex,Lunenburg,NA,Secretary of State,NA,Republican,Cheryl Moomey,69
Caledonia,Lyndon,NA,Secretary of State,NA,Republican,Cheryl Moomey,193
Essex,Maidstone,NA,Secretary of State,NA,Republican,Cheryl Moomey,18
Bennington,Manchester,NA,Secretary of State,NA,Republican,Cheryl Moomey,187
Windham,Marlboro,NA,Secretary of State,NA,Republican,Cheryl Moomey,32
Washington,Marshfield,NA,Secretary of State,NA,Republican,Cheryl Moomey,54
Rutland,Mendon,NA,Secretary of State,NA,Republican,Cheryl Moomey,71
Addison,Middlebury,NA,Secretary of State,NA,Republican,Cheryl Moomey,207
Washington,Middlesex,NA,Secretary of State,NA,Republican,Cheryl Moomey,77
Rutland,Middletown Springs,NA,Secretary of State,NA,Republican,Cheryl Moomey,40
Chittenden,Milton,Chittenden 9,Secretary of State,NA,Republican,Cheryl Moomey,287
Chittenden,Milton,Grand Isle-Chittenden 1-1,Secretary of State,NA,Republican,Cheryl Moomey,61
Addison,Monkton,NA,Secretary of State,NA,Republican,Cheryl Moomey,82
Franklin,Montgomery,NA,Secretary of State,NA,Republican,Cheryl Moomey,30
Washington,Montpelier,NA,Secretary of State,NA,Republican,Cheryl Moomey,306
Washington,Moretown,NA,Secretary of State,NA,Republican,Cheryl Moomey,76
Orleans,Morgan,NA,Secretary of State,NA,Republican,Cheryl Moomey,53
Lamoille,Morristown,NA,Secretary of State,NA,Republican,Cheryl Moomey,172
Rutland,Mount Holly,NA,Secretary of State,NA,Republican,Cheryl Moomey,69
Rutland,Mount Tabor,NA,Secretary of State,NA,Republican,Cheryl Moomey,9
Addison,New Haven,NA,Secretary of State,NA,Republican,Cheryl Moomey,99
Caledonia,Newark,NA,Secretary of State,NA,Republican,Cheryl Moomey,35
Orange,Newbury,Center Town House,Secretary of State,NA,Republican,Cheryl Moomey,73
Orange,Newbury,Town Office,Secretary of State,NA,Republican,Cheryl Moomey,28
Orange,Newbury,West River Village,Secretary of State,NA,Republican,Cheryl Moomey,29
Windham,Newfane,NA,Secretary of State,NA,Republican,Cheryl Moomey,50
Orleans,Newport City,NA,Secretary of State,NA,Republican,Cheryl Moomey,222
Orleans,Newport Town,NA,Secretary of State,NA,Republican,Cheryl Moomey,76
Grand Isle,N. Hero,NA,Secretary of State,NA,Republican,Cheryl Moomey,65
Washington,Northfield,NA,Secretary of State,NA,Republican,Cheryl Moomey,253
Essex,Norton,NA,Secretary of State,NA,Republican,Cheryl Moomey,12
Windsor,Norwich,NA,Secretary of State,NA,Republican,Cheryl Moomey,61
Orange,Orange,NA,Secretary of State,NA,Republican,Cheryl Moomey,75
Addison,Orwell,NA,Secretary of State,NA,Republican,Cheryl Moomey,87
Addison,Panton,NA,Secretary of State,NA,Republican,Cheryl Moomey,39
Rutland,Pawlet,NA,Secretary of State,NA,Republican,Cheryl Moomey,48
Caledonia,Peacham,NA,Secretary of State,NA,Republican,Cheryl Moomey,44
Bennington,Peru,NA,Secretary of State,NA,Republican,Cheryl Moomey,25
Rutland,Pittsfield,NA,Secretary of State,NA,Republican,Cheryl Moomey,41
Rutland,Pittsford,NA,Secretary of State,NA,Republican,Cheryl Moomey,110
Washington,Plainfield,NA,Secretary of State,NA,Republican,Cheryl Moomey,36
Windsor,Plymouth,NA,Secretary of State,NA,Republican,Cheryl Moomey,22
Windsor,Pomfret,NA,Secretary of State,NA,Republican,Cheryl Moomey,33
Rutland,Poultney,NA,Secretary of State,NA,Republican,Cheryl Moomey,203
Bennington,Pownal,NA,Secretary of State,NA,Republican,Cheryl Moomey,97
Rutland,Proctor,NA,Secretary of State,NA,Republican,Cheryl Moomey,68
Windham,Putney,NA,Secretary of State,NA,Republican,Cheryl Moomey,33
Orange,Randolph,NA,Secretary of State,NA,Republican,Cheryl Moomey,290
Windsor,Reading,NA,Secretary of State,NA,Republican,Cheryl Moomey,23
Bennington,Readsboro,NA,Secretary of State,NA,Republican,Cheryl Moomey,23
Franklin,Richford,NA,Secretary of State,NA,Republican,Cheryl Moomey,69
Chittenden,Richmond,NA,Secretary of State,NA,Republican,Cheryl Moomey,171
Addison,Ripton,NA,Secretary of State,NA,Republican,Cheryl Moomey,12
Windsor,Rochester,NA,Secretary of State,NA,Republican,Cheryl Moomey,55
Windham,Rockingham,NA,Secretary of State,NA,Republican,Cheryl Moomey,86
Washington,Roxbury,NA,Secretary of State,NA,Republican,Cheryl Moomey,26
Windsor,Royalton,NA,Secretary of State,NA,Republican,Cheryl Moomey,90
Bennington,Rupert,NA,Secretary of State,NA,Republican,Cheryl Moomey,27
Rutland,Rutland City,Rutland 5-1,Secretary of State,NA,Republican,Cheryl Moomey,162
Rutland,Rutland City,Rutland 5-2,Secretary of State,NA,Republican,Cheryl Moomey,139
Rutland,Rutland City,Rutland 5-3,Secretary of State,NA,Republican,Cheryl Moomey,56
Rutland,Rutland City,Rutland 5-4,Secretary of State,NA,Republican,Cheryl Moomey,121
Rutland,Rutland Town,Elem. School,Secretary of State,NA,Republican,Cheryl Moomey,206
Rutland,Rutland Town,Town Hall,Secretary of State,NA,Republican,Cheryl Moomey,72
Caledonia,Ryegate,NA,Secretary of State,NA,Republican,Cheryl Moomey,51
Franklin,Salisbury,NA,Secretary of State,NA,Republican,Cheryl Moomey,59
Franklin,Sandgate,NA,Secretary of State,NA,Republican,Cheryl Moomey,19
Chittenden,Searsburg,NA,Secretary of State,NA,Republican,Cheryl Moomey,10
Caledonia,Shaftsbury,NA,Secretary of State,NA,Republican,Cheryl Moomey,170
Addison,Sharon,NA,Secretary of State,NA,Republican,Cheryl Moomey,41
Bennington,Sheffield,NA,Secretary of State,NA,Republican,Cheryl Moomey,22
Bennington,Shelburne,Chittenden 5-1,Secretary of State,NA,Republican,Cheryl Moomey,232
Bennington,Shelburne,Chittenden 5-2,Secretary of State,NA,Republican,Cheryl Moomey,193
Bennington,Sheldon,NA,Secretary of State,NA,Republican,Cheryl Moomey,57
Windsor,Shoreham,NA,Secretary of State,NA,Republican,Cheryl Moomey,62
Caledonia,Shrewsbury,NA,Secretary of State,NA,Republican,Cheryl Moomey,59
Chittenden,S. Burlington,Chittenden 3-10,Secretary of State,NA,Republican,Cheryl Moomey,144
Chittenden,S. Burlington,Chittenden 3-7,Secretary of State,NA,Republican,Cheryl Moomey,195
Chittenden,S. Burlington,Chittenden 3-8,Secretary of State,NA,Republican,Cheryl Moomey,258
Chittenden,S. Burlington,Chittenden 3-9,Secretary of State,NA,Republican,Cheryl Moomey,219
Franklin,S. Hero,NA,Secretary of State,NA,Republican,Cheryl Moomey,140
Addison,Springfield,Windsor 1-1,Secretary of State,NA,Republican,Cheryl Moomey,1
Addison,Springfield,Windsor 1-2,Secretary of State,NA,Republican,Cheryl Moomey,262
Rutland,St. Albans City,NA,Secretary of State,NA,Republican,Cheryl Moomey,203
Chittenden,St. Albans Town,NA,Secretary of State,NA,Republican,Cheryl Moomey,254
Grand Isle,St. George,NA,Secretary of State,NA,Republican,Cheryl Moomey,25
Windsor,St. Johnsbury,NA,Secretary of State,NA,Republican,Cheryl Moomey,333
Bennington,Stamford,NA,Secretary of State,NA,Republican,Cheryl Moomey,28
Caledonia,Stannard,NA,Secretary of State,NA,Republican,Cheryl Moomey,12
Addison,Starksboro,NA,Secretary of State,NA,Republican,Cheryl Moomey,51
Windsor,Stockbridge,NA,Secretary of State,NA,Republican,Cheryl Moomey,33
Lamoille,Stowe,NA,Secretary of State,NA,Republican,Cheryl Moomey,245
Orange,Strafford,NA,Secretary of State,NA,Republican,Cheryl Moomey,33
Windham,Stratton,NA,Secretary of State,NA,Republican,Cheryl Moomey,9
Rutland,Sudbury,NA,Secretary of State,NA,Republican,Cheryl Moomey,32
Bennington,Sunderland,NA,Secretary of State,NA,Republican,Cheryl Moomey,28
Caledonia,Sutton,NA,Secretary of State,NA,Republican,Cheryl Moomey,46
Franklin,Swanton,NA,Secretary of State,NA,Republican,Cheryl Moomey,338
Orange,Thetford,NA,Secretary of State,NA,Republican,Cheryl Moomey,69
Rutland,Tinmouth,NA,Secretary of State,NA,Republican,Cheryl Moomey,22
Orange,Topsham,NA,Secretary of State,NA,Republican,Cheryl Moomey,62
Windham,Townshend,NA,Secretary of State,NA,Republican,Cheryl Moomey,30
Orleans,Troy,NA,Secretary of State,NA,Republican,Cheryl Moomey,28
Orange,Tunbridge,NA,Secretary of State,NA,Republican,Cheryl Moomey,80
Chittenden,Underhill,NA,Secretary of State,NA,Republican,Cheryl Moomey,149
Addison,Vergennes,NA,Secretary of State,NA,Republican,Cheryl Moomey,139
Windham,Vernon,NA,Secretary of State,NA,Republican,Cheryl Moomey,119
Orange,Vershire,NA,Secretary of State,NA,Republican,Cheryl Moomey,32
Essex,Victory,NA,Secretary of State,NA,Republican,Cheryl Moomey,6
Washington,Waitsfield,NA,Secretary of State,NA,Republican,Cheryl Moomey,81
Caledonia,Walden,NA,Secretary of State,NA,Republican,Cheryl Moomey,39
Rutland,Wallingford,NA,Secretary of State,NA,Republican,Cheryl Moomey,80
Addison,Waltham,NA,Secretary of State,NA,Republican,Cheryl Moomey,30
Windham,Wardsboro,NA,Secretary of State,NA,Republican,Cheryl Moomey,24
Washington,Warren,NA,Secretary of State,NA,Republican,Cheryl Moomey,60
Orange,Washington,NA,Secretary of State,NA,Republican,Cheryl Moomey,53
Washington,Waterbury,NA,Secretary of State,NA,Republican,Cheryl Moomey,166
Caledonia,Waterford,NA,Secretary of State,NA,Republican,Cheryl Moomey,94
Lamoille,Waterville,NA,Secretary of State,NA,Republican,Cheryl Moomey,34
Windsor,Weathersfield,NA,Secretary of State,NA,Republican,Cheryl Moomey,84
Rutland,Wells,NA,Secretary of State,NA,Republican,Cheryl Moomey,37
Orange,W. Fairlee,NA,Secretary of State,NA,Republican,Cheryl Moomey,20
Rutland,W. Haven,NA,Secretary of State,NA,Republican,Cheryl Moomey,15
Rutland,W. Rutland,NA,Secretary of State,NA,Republican,Cheryl Moomey,88
Windsor,W. Windsor,NA,Secretary of State,NA,Republican,Cheryl Moomey,56
Orleans,Westfield,NA,Secretary of State,NA,Republican,Cheryl Moomey,33
Chittenden,Westford,NA,Secretary of State,NA,Republican,Cheryl Moomey,77
Windham,Westminster,Windham 4,Secretary of State,NA,Republican,Cheryl Moomey,3
Windham,Westminster,Windham 5,Secretary of State,NA,Republican,Cheryl Moomey,58
Orleans,Westmore,NA,Secretary of State,NA,Republican,Cheryl Moomey,13
Windsor,Weston,NA,Secretary of State,NA,Republican,Cheryl Moomey,24
Addison,Weybridge,NA,Secretary of State,NA,Republican,Cheryl Moomey,48
Caledonia,Wheelock,NA,Secretary of State,NA,Republican,Cheryl Moomey,36
Addison,Whiting,NA,Secretary of State,NA,Republican,Cheryl Moomey,21
Windham,Whitingham,NA,Secretary of State,NA,Republican,Cheryl Moomey,37
Orange,Williamstown,NA,Secretary of State,NA,Republican,Cheryl Moomey,127
Chittenden,Williston,NA,Secretary of State,NA,Republican,Cheryl Moomey,448
Windham,Wilmington,NA,Secretary of State,NA,Republican,Cheryl Moomey,69
Windham,Windham,NA,Secretary of State,NA,Republican,Cheryl Moomey,7
Windsor,Windsor,NA,Secretary of State,NA,Republican,Cheryl Moomey,80
Bennington,Winhall,NA,Secretary of State,NA,Republican,Cheryl Moomey,38
Chittenden,Winooski,NA,Secretary of State,NA,Republican,Cheryl Moomey,149
Lamoille,Wolcott,NA,Secretary of State,NA,Republican,Cheryl Moomey,45
Washington,Woodbury,NA,Secretary of State,NA,Republican,Cheryl Moomey,53
Bennington,Woodford,NA,Secretary of State,NA,Republican,Cheryl Moomey,21
Windsor,Woodstock,NA,Secretary of State,NA,Republican,Cheryl Moomey,161
Washington,Worcester,NA,Secretary of State,NA,Republican,Cheryl Moomey,41
Addison,Addison,NA,Secretary of State,NA,Republican,Write-Ins,8
Orleans,Albany,NA,Secretary of State,NA,Republican,Write-Ins,4
Grand Isle,Alburgh,NA,Secretary of State,NA,Republican,Write-Ins,6
Windsor,Andover,NA,Secretary of State,NA,Republican,Write-Ins,0
Bennington,Arlington,NA,Secretary of State,NA,Republican,Write-Ins,1
Windham,Athens,NA,Secretary of State,NA,Republican,Write-Ins,0
Franklin,Bakersfield,NA,Secretary of State,NA,Republican,Write-Ins,1
Windsor,Baltimore,NA,Secretary of State,NA,Republican,Write-Ins,1
Windsor,Barnard,NA,Secretary of State,NA,Republican,Write-Ins,1
Caledonia,Barnet,NA,Secretary of State,NA,Republican,Write-Ins,2
Washington,Barre City,Washington 3-1,Secretary of State,NA,Republican,Write-Ins,18
Washington,Barre City,Washington 3-2,Secretary of State,NA,Republican,Write-Ins,19
Washington,Barre City,Washington 3-3,Secretary of State,NA,Republican,Write-Ins,6
Washington,Barre Town,NA,Secretary of State,NA,Republican,Write-Ins,78
Orleans,Barton,NA,Secretary of State,NA,Republican,Write-Ins,31
Lamoille,Belvidere,NA,Secretary of State,NA,Republican,Write-Ins,2
Bennington,Bennington,Bennington 2-1,Secretary of State,NA,Republican,Write-Ins,8
Bennington,Bennington,Bennington 2-1 Nb,Secretary of State,NA,Republican,Write-Ins,2
Bennington,Bennington,Bennington 2-2,Secretary of State,NA,Republican,Write-Ins,4
Bennington,Bennington,Bennington 5,Secretary of State,NA,Republican,Write-Ins,0
Rutland,Benson,NA,Secretary of State,NA,Republican,Write-Ins,2
Franklin,Berkshire,NA,Secretary of State,NA,Republican,Write-Ins,2
Washington,Berlin,NA,Secretary of State,NA,Republican,Write-Ins,8
Windsor,Bethel,NA,Secretary of State,NA,Republican,Write-Ins,5
Essex,Bloomfield,NA,Secretary of State,NA,Republican,Write-Ins,0
Chittenden,Bolton,NA,Secretary of State,NA,Republican,Write-Ins,3
Orange,Bradford,NA,Secretary of State,NA,Republican,Write-Ins,14
Orange,Braintree,NA,Secretary of State,NA,Republican,Write-Ins,6
Rutland,Brandon,NA,Secretary of State,NA,Republican,Write-Ins,5
Windham,Brattleboro,Windham 3-1,Secretary of State,NA,Republican,Write-Ins,8
Windham,Brattleboro,Windham 3-2,Secretary of State,NA,Republican,Write-Ins,4
Windham,Brattleboro,Windham 3-3,Secretary of State,NA,Republican,Write-Ins,3
Windsor,Bridgewater,NA,Secretary of State,NA,Republican,Write-Ins,6
Addison,Bridport,NA,Secretary of State,NA,Republican,Write-Ins,6
Essex,Brighton,NA,Secretary of State,NA,Republican,Write-Ins,11
Addison,Bristol,NA,Secretary of State,NA,Republican,Write-Ins,7
Orange,Brookfield,NA,Secretary of State,NA,Republican,Write-Ins,5
Windham,Brookline,NA,Secretary of State,NA,Republican,Write-Ins,1
Orleans,Brownington,NA,Secretary of State,NA,Republican,Write-Ins,1
Essex,Brunswick,NA,Secretary of State,NA,Republican,Write-Ins,0
Caledonia,Burke,NA,Secretary of State,NA,Republican,Write-Ins,5
Chittenden,Burlington,Chittenden 3-1,Secretary of State,NA,Republican,Write-Ins,8
Chittenden,Burlington,Chittenden 3-2,Secretary of State,NA,Republican,Write-Ins,10
Chittenden,Burlington,Chittenden 3-3,Secretary of State,NA,Republican,Write-Ins,5
Chittenden,Burlington,Chittenden 3-4,Secretary of State,NA,Republican,Write-Ins,8
Chittenden,Burlington,Chittenden 3-5,Secretary of State,NA,Republican,Write-Ins,12
Chittenden,Burlington,Chittenden 3-6,Secretary of State,NA,Republican,Write-Ins,0
Washington,Cabot,NA,Secretary of State,NA,Republican,Write-Ins,2
Washington,Calais,NA,Secretary of State,NA,Republican,Write-Ins,4
Lamoille,Cambridge,NA,Secretary of State,NA,Republican,Write-Ins,10
Essex,Canaan,NA,Secretary of State,NA,Republican,Write-Ins,2
Rutland,Castleton,NA,Secretary of State,NA,Republican,Write-Ins,7
Windsor,Cavendish,NA,Secretary of State,NA,Republican,Write-Ins,2
Orleans,Charleston,NA,Secretary of State,NA,Republican,Write-Ins,4
Chittenden,Charlotte,NA,Secretary of State,NA,Republican,Write-Ins,4
Orange,Chelsea,NA,Secretary of State,NA,Republican,Write-Ins,9
Windsor,Chester,NA,Secretary of State,NA,Republican,Write-Ins,3
Rutland,Chittenden,NA,Secretary of State,NA,Republican,Write-Ins,2
Rutland,Clarendon,NA,Secretary of State,NA,Republican,Write-Ins,3
Chittenden,Colchester,Chittenden 7-1,Secretary of State,NA,Republican,Write-Ins,1
Chittenden,Colchester,Chittenden 7-2,Secretary of State,NA,Republican,Write-Ins,7
Essex,Concord,NA,Secretary of State,NA,Republican,Write-Ins,3
Orange,Corinth,NA,Secretary of State,NA,Republican,Write-Ins,2
Addison,Cornwall,NA,Secretary of State,NA,Republican,Write-Ins,4
Orleans,Coventry,NA,Secretary of State,NA,Republican,Write-Ins,4
Orleans,Craftsbury,NA,Secretary of State,NA,Republican,Write-Ins,9
Rutland,Danby,NA,Secretary of State,NA,Republican,Write-Ins,11
Caledonia,Danville,NA,Secretary of State,NA,Republican,Write-Ins,7
Orleans,Derby,NA,Secretary of State,NA,Republican,Write-Ins,31
Bennington,Dorset,NA,Secretary of State,NA,Republican,Write-Ins,0
Windham,Dover,NA,Secretary of State,NA,Republican,Write-Ins,2
Windham,Dummerston,NA,Secretary of State,NA,Republican,Write-Ins,4
Washington,Duxbury,NA,Secretary of State,NA,Republican,Write-Ins,4
